genes,logFC,logCPM,PValue,FDR,Annotation
LOC105189779,0.30689456,5.775346337,0.448701963,0.613890652,60S ribosomal protein L5
LOC105189733,0.285121313,3.635426536,0.448775022,0.61392423,thymidylate synthase isoform X1
LOC105183824,0.450982259,1.113776297,0.448837411,0.613943206,mutS protein homolog 4
LOC105191672,-1.722311192,-1.386970664,0.449068279,0.614192608,juvenile hormone acid O-methyltransferase
LOC105182186,0.41951344,2.002499106,0.449544429,0.614714863,ras-related protein Rab-9A
LOC112588276,-1.707165575,-1.384626939,0.449547285,0.614714863,uncharacterized protein LOC112588276
LOC112590437,-1.701000948,-1.383645465,0.449935923,0.615179812,uncharacterized protein LOC112590437
LOC112589304,-1.701030898,-1.383645465,0.4499951,0.615194251,uncharacterized protein LOC112589304 isoform X3
LOC105183845,0.5583536,0.548943742,0.450430672,0.615723207,dynein regulatory complex subunit 3
LOC105184565,0.530451322,0.982000431,0.450600747,0.615889161,uncharacterized protein LOC105184565 isoform X1
LOC112588669,-1.951771106,-1.336205021,0.450652819,0.615893809,uncharacterized protein LOC112588669
LOC105182723,1.461430598,-1.289034762,0.451542827,0.617032164,uncharacterized protein LOC105182723
LOC105191475,-0.448585934,6.414156099,0.451583284,0.617032164,maternal protein exuperantia
LOC105190988,0.715780804,-0.273315718,0.452491423,0.618206269,uncharacterized protein LOC105190988 isoform X1
LOC112588411,0.641466828,-0.047033758,0.452560223,0.618233516,uncharacterized protein LOC112588411
LOC105182164,0.459259953,1.522625415,0.453193085,0.618974695,homeobox protein unc-4
LOC112588150,1.278703513,-1.040186551,0.453228842,0.618974695,uncharacterized protein LOC112588150
LOC105181494,0.333050872,8.644854647,0.453249527,0.618974695,nuclease-sensitive element-binding protein 1 isoform X1
LOC105186083,-0.529106016,1.624375286,0.4534939,0.619241589,glucose dehydrogenase
LOC105181457,1.208987628,-1.325893827,0.453598231,0.619317222,short stature homeobox protein
LOC105185817,0.260201691,4.786092682,0.454007573,0.61975489,peptidyl-prolyl cis-trans isomerase cyp11 isoform X1
LOC105184373,0.259014271,4.500815995,0.45401674,0.61975489,histone-lysine N-methyltransferase E(z) isoform X4
LOC105190122,-1.071781142,-0.091104188,0.454261292,0.62002183,homeobox protein Nkx-2.2a isoform X2
LOC112589248,0.820179993,-0.656497398,0.454863715,0.620777119,putative nuclease HARBI1
LOC105184104,1.234445307,-1.341806129,0.454931058,0.620782726,paired mesoderm homeobox protein 2A
LOC105189422,1.410333122,-1.282881567,0.454968224,0.620782726,heat stress transcription factor A-1a
LOC105187907,0.343275858,7.49286609,0.455014998,0.620782726,ornithine decarboxylase antizyme 1
LOC105186757,0.312933448,3.661216252,0.455474393,0.621294114,inhibitor of nuclear factor kappa-B kinase subunit beta
LOC105192699,0.302147013,3.199918219,0.455488027,0.621294114,cytochrome b5 reductase 4 isoform X1
LOC105189443,0.460888309,0.909731896,0.455591943,0.621368878,sodium-dependent neutral amino acid transporter B(0)AT3
LOC105189209,-0.68293871,-0.216175021,0.45581708,0.621602959,uncharacterized protein LOC105189209
LOC105188179,0.315190562,6.190013147,0.455861819,0.621602959,"methylglutaconyl-CoA hydratase, mitochondrial"
LOC112589371,1.40015991,-1.280257561,0.456963478,0.623038019,uncharacterized protein LOC112589371
LOC105185924,0.294911112,3.556211844,0.457282001,0.623405133,oligosaccharyltransferase complex subunit OSTC
LOC105180877,0.299029774,3.215435041,0.457345788,0.623424927,TATA box-binding protein-associated factor RNA polymerase I subunit B
LOC105191279,0.917851902,-0.056583898,0.457459784,0.623513152,cell wall protein DAN4 isoform X1
LOC105191664,0.41398117,2.147101903,0.458128646,0.624357553,dystrotelin isoform X2
LOC105190776,0.323379449,2.92509583,0.458225098,0.62440074,RNA polymerase II subunit A C-terminal domain phosphatase SSU72
LOC105184534,0.686879912,-0.092341063,0.458259022,0.62440074,dachshund homolog 2
LOC105182796,-0.310763375,3.299412028,0.458547428,0.624726438,uncharacterized protein LOC105182796 isoform X4
LOC112589425,0.510370387,0.443073605,0.459016167,0.625297726,uncharacterized protein LOC112589425
LOC105191675,0.549053608,0.602289534,0.459155495,0.625420198,pro-resilin
LOC105182660,0.29628752,3.180601105,0.459838465,0.626283062,protein will die slowly
LOC105191615,-0.283339353,6.37444905,0.459976052,0.62640303,ell-associated factor Eaf
LOC105191670,0.340911395,3.050609516,0.460030912,0.626410326,storkhead-box protein 2 isoform X1
LOC105182695,1.367572703,-0.986641615,0.460133778,0.626482981,flexible cuticle protein 12
LOC105180614,0.592961814,0.543526772,0.460326227,0.626677577,lisH domain-containing protein FOPNL
LOC105184182,0.953042848,-0.771146063,0.4604056,0.626718209,uncharacterized protein LOC105184182
LOC105190453,-1.504401692,-1.230405339,0.460946205,0.627386606,putative fatty acyl-CoA reductase CG5065
LOC105182239,0.282305715,3.330876075,0.461474841,0.628038572,uncharacterized protein LOC105182239 isoform X1
LOC105188694,0.250886302,4.036986332,0.462417585,0.629253911,ragulator complex protein LAMTOR4 homolog isoform X1
LOC105186741,0.588894622,0.288367888,0.463063728,0.63006542,lysM and putative peptidoglycan-binding domain-containing protein 4 isoform X2
LOC105182110,-1.92595277,-1.15003778,0.463798611,0.630997486,uncharacterized protein LOC105182110
LOC105189831,0.862779393,-0.486607647,0.464572226,0.631982041,neprilysin-11 isoform X2
LOC105192700,0.62329901,0.425778938,0.464661006,0.632034868,monocarboxylate transporter 2 isoform X1
LOC105185721,-0.491580922,1.308121337,0.464835799,0.632204665,prion-like-(Q/N-rich) domain-bearing protein 25 isoform X1
LOC105187634,-0.752092465,-0.764845364,0.464916441,0.632246388,uncharacterized protein LOC105187634
LOC105181004,0.260683907,3.766047743,0.465071635,0.632389477,THUMP domain-containing protein 3
LOC105184221,0.320536109,9.586817229,0.465254151,0.632569681,"aldehyde dehydrogenase, dimeric NADP-preferring isoform X4"
LOC105189515,0.324519844,3.457232745,0.465984082,0.633494046,GDP-fucose protein O-fucosyltransferase 2 isoform X1
LOC105182293,-0.877626644,-0.609525845,0.466532659,0.634171691,odorant receptor 46a-like
LOC105182281,0.308655062,3.087322586,0.466867655,0.634544468,ATPase WRNIP1
LOC105187587,-0.747929047,0.227876885,0.466907186,0.634544468,uncharacterized protein LOC105187587
LOC109504413,0.625733828,0.341294936,0.467008913,0.634614561,uncharacterized protein LOC109504413 isoform X1
LOC105190289,0.400733861,2.391138782,0.467165885,0.634759702,"transcription termination factor, mitochondrial isoform X1"
LOC105187452,0.292968261,3.023173304,0.467796351,0.635548103,sin3 histone deacetylase corepressor complex component SDS3 isoform X1
LOC105187925,0.379559133,3.694470528,0.46859185,0.636560523,annulin isoform X1
LOC105183509,0.384951674,2.430747468,0.469008599,0.637058266,uncharacterized protein LOC105183509 isoform X2
LOC105184656,1.043956242,-0.892224234,0.46933538,0.637433712,"beta-1,4-glucuronyltransferase 1 isoform X1"
LOC105181513,0.716124308,-0.370502246,0.469576052,0.63769214,uncharacterized protein LOC105181513
LOC105187261,0.436097188,1.714689218,0.470121948,0.638364967,uncharacterized protein LOC105187261
LOC105191771,0.460426633,3.196173613,0.470221913,0.638432198,farnesol dehydrogenase
LOC105184352,-0.566622452,0.389612167,0.47097895,0.639391443,probable G-protein coupled receptor Mth-like 1
LOC105187387,0.262225203,8.200424055,0.471192697,0.639613,60S ribosomal protein L44
LOC105183816,0.339306254,2.501652238,0.472026359,0.640675914,zinc finger protein ZFP69-like
LOC105192400,-0.520282436,1.538887246,0.472108092,0.640718125,SET domain-containing protein SmydA-8
LOC105190849,-0.642559673,-0.054699212,0.472230064,0.640814931,acetylcholine receptor subunit alpha-like isoform X1
LOC105182716,0.91811201,-0.918522566,0.472489636,0.641098418,uncharacterized protein LOC105182716 isoform X3
LOC105184200,0.325086252,2.781437446,0.472696382,0.641310177,ubiquitin-fold modifier 1
LOC105187097,-0.697066702,2.308828835,0.472823575,0.641413971,elongation of very long chain fatty acids protein 4 isoform X1
LOC105187139,1.261901864,-1.035409958,0.473034299,0.641619003,putative uncharacterized protein FLJ37770
LOC105192116,-0.25860763,3.746791684,0.473076126,0.641619003,putative GPI-anchor transamidase
LOC105190835,-0.291367249,5.799769535,0.473195866,0.641712623,facilitated trehalose transporter Tret1
LOC105189639,0.281410556,3.391615917,0.473553586,0.642128919,partner of Y14 and mago
LOC105189904,0.251699405,5.016829279,0.474145249,0.64284027,peptidyl-prolyl cis-trans isomerase FKBP8
LOC105180937,0.36618365,2.157360707,0.474179792,0.64284027,phosphomevalonate kinase isoform X1
LOC105180817,0.425253103,1.769249195,0.474330631,0.642957966,"coenzyme Q-binding protein COQ10, mitochondrial isoform X3"
LOC105181780,0.743038041,-0.358844191,0.474368229,0.642957966,uncharacterized protein LOC105181780
LOC105180538,-0.527238994,0.341453348,0.474546402,0.643130574,2-phosphoxylose phosphatase 1
LOC105187017,0.262539254,7.224751233,0.474827529,0.643442659,40S ribosomal protein S10
LOC105183336,-0.598284849,0.394708372,0.47514058,0.643757396,sperm flagellar protein 1
LOC105185787,0.305560144,2.997893727,0.475161536,0.643757396,coiled-coil domain-containing protein 51-like
LOC105186413,0.285086678,4.034389366,0.475501821,0.644149453,general transcription and DNA repair factor IIH helicase subunit XPB
LOC105183448,0.246758575,4.197196961,0.476244534,0.645019166,uncharacterized protein LOC105183448
LOC112590713,-1.011966698,-0.78763832,0.476245777,0.645019166,uncharacterized protein LOC112590713
LOC105184567,-0.289578101,3.416888318,0.476349928,0.64509118,cysteine and histidine-rich protein 1 homolog isoform X1
LOC105188088,0.37906522,2.301221075,0.476479655,0.645197812,transmembrane protein 68 isoform X2
LOC105186708,0.258482864,3.875324207,0.476950503,0.645766281,uncharacterized protein LOC105186708 isoform X2
LOC105187239,0.628334955,-0.237535324,0.477068739,0.645857262,THAP domain-containing protein 1
LOC105181663,-0.40058823,1.836731414,0.478345318,0.647515518,uncharacterized protein LOC105181663
LOC105188605,0.268711721,8.005663875,0.478414691,0.647515518,60S ribosomal protein L15
LOC105185231,0.930378383,-0.634145599,0.478496456,0.647515518,neuropeptide CCHamide-1 receptor-like
LOC112589063,1.376885783,-1.003387438,0.47849831,0.647515518,LOW QUALITY PROTEIN: UDP-glucuronosyltransferase 2B37-like
LOC105183609,0.667206608,0.117677598,0.478674136,0.647625314,uncharacterized protein LOC105183609
LOC105185004,0.555825962,4.265227743,0.478681805,0.647625314,insulin-like growth factor-binding protein complex acid labile subunit
LOC105191505,0.31448771,2.631610657,0.478761098,0.647663346,"alpha-ketoglutarate-dependent dioxygenase alkB homolog 7, mitochondrial"
LOC112588177,1.397071807,-1.279321985,0.479071975,0.648014621,odorant receptor 33a-like isoform X1
LOC105184739,0.429758643,1.502624489,0.479151842,0.648053378,protein inturned
LOC105187496,0.947390631,-0.727862224,0.479461311,0.648402632,PDF receptor isoform X2
LOC105192467,0.512763611,2.171006634,0.480154275,0.649270378,probable tyrosyl-DNA phosphodiesterase
LOC105192698,0.337002248,5.939496685,0.480578323,0.649774345,clavesin-2
LOC105191238,-1.516866915,-0.796382175,0.480777216,0.649973813,holotricin-3-like
LOC105185434,0.375659108,2.608556094,0.481432416,0.650790064,S1 RNA-binding domain-containing protein 1
LOC105187456,-0.856026209,-0.376435998,0.481519249,0.650837917,uncharacterized protein LOC105187456 isoform X1
LOC105182598,1.254272931,-1.011589741,0.481611605,0.650893223,uncharacterized protein LOC105182598
LOC105183032,0.308864434,4.827751164,0.482060609,0.651430473,phospholipase DDHD1
LOC112590319,-1.061008444,-1.008420057,0.482507135,0.651964259,histone-lysine N-methyltransferase SETMAR-like
LOC105183843,0.251905053,5.136599646,0.482625886,0.652055089,"enoyl-CoA delta isomerase 1, mitochondrial"
LOC105188341,0.317689706,3.481033124,0.482769382,0.652179327,RNA polymerase I-specific transcription initiation factor RRN3
LOC105191146,-0.26213358,4.574059857,0.48312964,0.652596335,claspin
LOC105188407,0.385985823,1.15567327,0.483202838,0.652625543,uncharacterized protein LOC105188407
LOC105190106,0.600113444,-0.023370282,0.483616168,0.653114086,uncharacterized protein LOC105190106
LOC105185204,-0.839081424,7.013740862,0.483723107,0.653188794,hexamerin-like
LOC105186796,0.287618812,3.178225907,0.484361524,0.653971723,RNA-binding protein Musashi homolog Rbp6 isoform X2
LOC105183977,0.36479956,2.777573625,0.484406272,0.653971723,rRNA-processing protein UTP23 homolog
LOC105189088,0.310725906,3.506817832,0.485302492,0.655111771,transcription cofactor vestigial-like protein 4 isoform X2
LOC112589247,0.50258373,0.652329508,0.485576367,0.655411557,uncharacterized protein LOC112589247
LOC105182440,0.404278791,1.699008916,0.485980324,0.655886841,COMM domain-containing protein 3
LOC105188488,0.323261927,2.341479384,0.486154336,0.656051719,"probable peptide chain release factor C12orf65 homolog, mitochondrial"
LOC105190641,0.299191585,3.018887507,0.486299319,0.656177393,NADH dehydrogenase
LOC112588658,0.726059342,-0.842316222,0.486365549,0.656196787,uncharacterized protein LOC112588658 isoform X1
LOC105191079,-0.246752569,6.287890183,0.486769763,0.65667213,4-coumarate--CoA ligase 1
LOC105190166,0.295715065,3.062097253,0.487217538,0.657206132,histone H4
LOC112588973,0.769969992,-0.119745621,0.487712965,0.657804291,"homeobox protein onecut-like, partial"
LOC105186495,0.231780027,5.012759059,0.48789577,0.657980717,leukotriene A-4 hydrolase
LOC105191169,0.267646879,3.564841178,0.488243186,0.658379079,uncharacterized protein LOC105191169
LOC105190994,0.261021614,5.119321992,0.488409658,0.658533385,uncharacterized protein LOC105190994
LOC105184377,0.327837862,2.254299043,0.488634497,0.658729702,mediator of RNA polymerase II transcription subunit 10
LOC105186979,0.664211511,-0.880460266,0.488659373,0.658729702,ras-related and estrogen-regulated growth inhibitor isoform X2
LOC105184425,0.408488054,1.060811794,0.48872614,0.658749528,uncharacterized protein LOC105184425
LOC105191412,0.390498605,1.963661477,0.489268923,0.659381675,uncharacterized protein LOC105191412
LOC105184015,-0.266254227,8.281774109,0.489330305,0.659381675,"glycerol-3-phosphate acyltransferase 1, mitochondrial isoform X1"
LOC105185305,0.361165688,2.415356609,0.489351455,0.659381675,deoxycytidylate deaminase
LOC105183143,0.666149573,0.185431954,0.489927779,0.66008796,uncharacterized protein LOC105183143
LOC105188429,0.285751075,6.902750908,0.490182605,0.66036098,cytochrome P450 4C1 isoform X1
LOC105181743,-0.569301643,-0.469604822,0.490618029,0.660877213,aminopeptidase M1-C
LOC105191390,0.318184911,3.396574108,0.490717242,0.660940499,calcium-binding mitochondrial carrier protein Aralar1 isoform X1
LOC105183933,0.316922504,2.682561892,0.491109245,0.661398083,kinesin-associated protein 3 isoform X3
LOC105182035,-0.32828013,8.284490784,0.491199402,0.661449104,uncharacterized protein LOC105182035
LOC105189801,0.404890807,1.770283662,0.491890713,0.662309542,protein arginine N-methyltransferase 6 isoform X1
LOC105185915,0.342852629,2.327501297,0.493051088,0.663801305,N-acetyltransferase 6 isoform X1
LOC105183183,0.356803811,1.665730786,0.4938406,0.664793506,low molecular weight phosphotyrosine protein phosphatase isoform X1
LOC105189676,0.497433404,1.062699318,0.494026187,0.664972596,transmembrane protein 203
LOC105187216,0.311152281,4.848470199,0.49430595,0.665223501,cytochrome P450 9e2
LOC105188768,0.988335983,-0.688062624,0.494317732,0.665223501,ADP-ribosylation factor-like protein 6
LOC112589436,0.491792715,0.465085168,0.494518939,0.665423507,putative nuclease HARBI1 isoform X3
LOC105192199,0.339534989,2.202605049,0.495691452,0.666887744,"28S ribosomal protein S18b, mitochondrial"
LOC105190393,0.339615392,2.363082429,0.495712511,0.666887744,"lipoyltransferase 1, mitochondrial isoform X2"
LOC105185723,0.593489541,0.342525198,0.49579323,0.666925432,uncharacterized protein LOC105185723
LOC105181193,0.27610503,3.969633232,0.495952502,0.667068768,viral IAP-associated factor homolog
