genes,logFC,logCPM,PValue,FDR,Annotation
LOC112590643,0,-1.462865177,1,1,uncharacterized protein LOC112590643
LOC105184947,0,-1.462865177,1,1,uncharacterized protein LOC105184947
LOC105183532,0.000431923,0.708543477,1,1,glucose dehydrogenase
LOC105191428,0.000873672,1.873266259,1,1,ATP-dependent DNA helicase PIF1
LOC112589633,0.00167626,-1.002249687,1,1,uncharacterized protein LOC112589633
LOC105181641,0.002053411,0.659226796,1,1,THAP domain-containing protein 3-like
LOC105184001,0.0038682,-0.113243163,1,1,uncharacterized protein LOC105184001
LOC109503785,0.005536807,-1.123545066,1,1,uncharacterized protein LOC109503785
LOC105183602,0.006137472,0.292971749,1,1,uncharacterized protein LOC105183602
LOC105185530,0.006148893,-0.514805046,1,1,carbohydrate sulfotransferase 13-like
LOC109504247,0.006333955,0.437000869,1,1,uncharacterized protein LOC109504247
LOC105186745,0.006762489,8.110346983,0.986728413,1,monocarboxylate transporter 14 isoform X1
LOC112588150,0.007388612,-1.130528495,1,1,uncharacterized protein LOC112588150
LOC112589063,0.007440598,-1.130528495,1,1,LOW QUALITY PROTEIN: UDP-glucuronosyltransferase 2B37-like
LOC112590600,0.008230919,-0.988793286,1,1,uncharacterized protein LOC112590600
LOC105182443,0.01012246,0.862385428,1,1,NHP2-like protein 1 homolog isoform X1
LOC105187956,0.010211726,1.638465175,1,1,afadin- and alpha-actinin-binding protein
LOC105185897,0.010524284,1.431006816,1,1,EKC/KEOPS complex subunit LAGE3
LOC105183095,0.011035174,5.377974245,0.9817523,1,kinesin-related protein 4
LOC105181471,0.011507236,0.009978643,1,1,tubulin polyglutamylase TTLL7
LOC105183260,0.012358658,-1.292363552,1,1,general odorant-binding protein 83a
LOC112589230,0.012370409,-1.292363552,1,1,uncharacterized protein F54H12.2-like
LOC112590429,0.012381916,-1.292363552,1,1,uncharacterized protein LOC112590429 isoform X2
LOC105191242,0.012382133,-1.292363552,1,1,ATP-dependent RNA helicase A-like
LOC105182723,0.0124536,-1.292363552,1,1,uncharacterized protein LOC105182723
LOC112589797,0.012520551,-1.292363552,1,1,odorant receptor 49a-like
LOC112588299,0.012525889,-1.292363552,1,1,uncharacterized protein LOC112588299
LOC105189661,0.01297689,0.423408272,1,1,DNA polymerase epsilon subunit 4 isoform X1
LOC112588244,0.013248052,0.258090998,1,1,putative nuclease HARBI1 isoform X1
LOC105190773,0.014437573,-1.131357903,1,1,"transcription termination factor 3, mitochondrial"
LOC105182059,0.014839258,-0.885840742,1,1,alpha-protein kinase 1 isoform X2
LOC105191675,0.01602675,0.419547281,1,1,pro-resilin
LOC105186446,0.016532196,1.210535454,1,1,uncharacterized protein LOC105186446
LOC105190718,0.019030638,3.247652428,1,1,hyaluronan mediated motility receptor isoform X1
LOC105182103,0.019338534,-0.619111954,1,1,tryptophan 5-hydroxylase 1
LOC105188887,0.020106204,0.833407852,1,1,uncharacterized protein LOC105188887 isoform X1
LOC105181847,0.020233728,1.362160248,1,1,protein cornichon isoform X1
LOC105188153,0.020480913,7.45599687,0.951431975,1,beta-galactosidase
LOC105192474,0.020530383,-1.280564413,1,1,uncharacterized protein LOC105192474
LOC112590121,0.020666707,-1.280564413,1,1,uncharacterized protein LOC112590121
LOC112589579,0.020762238,-1.280564413,1,1,uncharacterized protein LOC112589579
LOC105183814,0.022023873,-0.36257542,1,1,odorant receptor 13a
LOC105191161,0.022068031,0.248768054,1,1,uncharacterized protein LOC105191161
LOC109504504,0.025568654,1.619577623,1,1,histone H3
LOC105191509,0.026099923,1.651748473,0.956906485,1,immediate early response 3-interacting protein 1
LOC105190086,0.026543586,9.081787445,0.94024663,1,methanethiol oxidase
LOC109503782,0.029965009,-0.863052313,1,1,uncharacterized protein LOC109503782
LOC105183072,0.030193427,-1.281855252,1,1,aminopeptidase M1-A-like
LOC105189366,0.030280641,-1.281855252,1,1,glycine-rich protein DC9.1
LOC105185933,0.030531374,3.651741134,0.956675166,1,chromosome-associated kinesin KIF4
LOC105190388,0.030863976,-0.409637812,1,1,collagen alpha-1(I) chain-like
LOC105185863,0.031557013,4.280351044,0.921148132,1,ras-related protein Rab-32 isoform X3
LOC112589676,0.034148579,0.454680165,1,1,uncharacterized protein LOC112589676
LOC105186742,0.034328885,4.94511047,0.921857625,1,uncharacterized protein LOC105186742 isoform X1
LOC105190408,0.035159683,8.16647369,0.904427208,1,phospholipase ABHD3 isoform X2
LOC105189613,0.035318244,0.360374907,1,1,"glutamate receptor ionotropic, kainate 2 isoform X3"
LOC112589854,0.03684187,1.837516827,0.956833012,1,MKRN2 opposite strand protein
LOC105180621,0.037409587,11.04040033,0.905749599,1,endothelin-converting enzyme homolog
LOC109504550,0.03788181,-0.744029489,1,1,E3 ubiquitin-protein ligase MARCH2-like
LOC112588619,0.038478453,1.017189434,1,1,uncharacterized protein LOC112588619
LOC105189201,0.038507863,-1.12956643,1,1,"dynein heavy chain 2, axonemal-like"
LOC105186289,0.039230586,3.785863657,0.91773556,1,PR domain zinc finger protein 10-like
LOC105184965,0.039275524,-1.130404291,1,1,chymotrypsin-1-like
LOC105184522,0.039395324,-0.176291572,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC105181230,0.039904728,0.833121395,1,1,facilitated trehalose transporter Tret1-2 homolog isoform X1
LOC105188096,0.040310367,7.114014257,0.890896499,1,box A-binding factor isoform X3
LOC105182815,0.040377615,1.853022415,0.91792568,1,"beta-1,4-galactosyltransferase 1"
LOC105190371,0.04070946,3.148088506,0.921586173,1,alpha-tubulin N-acetyltransferase
LOC105186346,0.041297014,2.371550809,0.951815906,1,box C/D snoRNA protein 1
LOC105191338,0.042323618,1.744773459,0.959614627,1,U6 snRNA phosphodiesterase
LOC105186494,0.042541502,2.465346951,0.976271066,1,DNA replication ATP-dependent helicase/nuclease DNA2 isoform X1
LOC105191324,0.043350286,-0.760112156,1,1,elongation of very long chain fatty acids protein AAEL008004
LOC105190286,0.043743014,4.07805114,0.918911496,1,aquaporin AQPcic isoform X1
LOC105182975,0.045774512,-1.082764376,1,1,leucine-rich repeat-containing protein 74B
LOC105183435,0.046113807,-1.082764376,1,1,uncharacterized protein LOC105183435
LOC112589173,0.046998934,0.271538673,1,1,uncharacterized protein LOC112589173
LOC112590233,0.047466975,3.742852992,0.866871321,1,transducin beta-like protein 2
LOC105184604,0.047691391,3.829760969,0.917105733,1,calmodulin-binding transcription activator 2 isoform X5
LOC105184711,0.047840676,3.502442656,0.924688734,1,DNA replication licensing factor Mcm3
LOC105186179,0.048403883,0.275720748,1,1,basement membrane-specific heparan sulfate proteoglycan core protein isoform X4
LOC105191105,0.048975536,4.217718897,0.884388543,1,transient receptor potential channel pyrexia-like
LOC112590736,0.051565949,0.177227134,1,1,uncharacterized protein LOC112590736
LOC105181823,0.051574789,1.437929781,1,1,chymotrypsin inhibitor-like
LOC105185152,0.052071634,3.809255047,0.88700502,1,transcription initiation factor TFIID subunit 12
LOC105184567,0.052352089,3.587576295,0.869457735,1,cysteine and histidine-rich protein 1 homolog isoform X1
LOC105185941,0.053835015,0.000804351,1,1,"opsin, blue-sensitive"
LOC105182909,0.053902863,1.611599428,0.96107144,1,probable oligoribonuclease
LOC109503974,0.054032132,0.892422113,1,1,"protein phosphatase 1L-like, partial"
LOC105185386,0.057543191,3.159503531,0.876581379,1,mitochondrial import inner membrane translocase subunit Tim8
LOC105191842,0.058249881,7.797791529,0.864914122,1,cysteine dioxygenase type 1 isoform X1
LOC105192300,0.058668298,9.933077274,0.837298657,1,"fructose-1,6-bisphosphatase 1"
LOC109503604,0.059423434,1.116768508,1,1,"disks large-associated protein 1-like, partial"
LOC105181794,0.059448843,-0.387234756,1,1,transmembrane channel-like protein 3
LOC105188657,0.059720737,1.646418981,0.911976965,1,uncharacterized protein LOC105188657 isoform X1
LOC105191626,0.059967419,-0.813742798,1,1,uncharacterized protein LOC105191626
LOC109504098,0.061561536,-0.594038353,1,1,putative nuclease HARBI1
LOC105191412,0.062872687,1.816354279,0.917812417,1,uncharacterized protein LOC105191412
LOC105187228,0.064785464,3.537899557,0.840295734,1,polypeptide N-acetylgalactosaminyltransferase 1
LOC105192246,0.065295433,-0.960755455,1,1,uncharacterized protein LOC105192246
LOC105189054,0.065636116,10.77109948,0.82116891,1,uncharacterized protein LOC105189054
LOC105192350,0.065814337,0.870530987,1,1,uncharacterized protein LOC105192350 isoform X1
LOC105182588,0.06596156,3.728282027,0.89571301,1,uncharacterized protein LOC105182588 isoform X1
LOC105190501,0.066000065,1.047127942,0.937287174,1,uncharacterized protein LOC105190501
LOC112588959,0.068058135,-1.286731695,1,1,uncharacterized protein LOC112588959
LOC105182064,0.068270461,2.510395043,0.918573215,1,putative peptidyl-tRNA hydrolase PTRHD1
LOC109504236,0.068412605,-1.286731695,1,1,odorant receptor 63a-like
LOC105190674,0.06845464,-1.286731695,1,1,uncharacterized protein LOC105190674
LOC105192456,0.071200693,-0.020703705,1,1,uncharacterized protein LOC105192456
LOC112589258,0.071656697,-0.22655331,1,1,uncharacterized protein LOC112589258
LOC112589128,0.071678757,-0.746241143,1,1,CCR4-NOT transcription complex subunit 11-like
LOC105184148,0.072523817,2.637380255,0.883652524,1,DNA primase small subunit
LOC105190165,0.072896016,0.706253801,1,1,histone H3
LOC112590227,0.076393309,0.085724658,1,1,uncharacterized protein LOC112590227
LOC105182270,0.077498349,0.744065324,1,1,uncharacterized protein LOC105182270 isoform X1
LOC105189115,0.079725389,-0.763118357,1,1,homeobox protein 5
LOC112590709,0.080923158,-0.626304095,1,1,uncharacterized protein LOC112590709
LOC109504006,0.082675967,-0.590639623,1,1,uncharacterized protein LOC109504006 isoform X2
LOC105180659,0.083792418,3.894396086,0.89545508,1,arrestin homolog
LOC105190495,0.085973738,0.454783413,0.924410844,1,protein artemis
LOC105186913,0.087289856,-0.477400573,1,1,frequenin-1
LOC105184994,0.088120224,0.052174474,1,1,sodium- and chloride-dependent GABA transporter 1
LOC105182783,0.08917625,2.171037482,0.912233004,1,actin-related protein 6
LOC112588384,0.089549689,-0.308243297,1,1,uncharacterized protein LOC112588384
LOC105191945,0.089837524,2.638773554,0.847512915,1,probable DNA-directed RNA polymerase I subunit RPA43
LOC109504411,0.093122745,-0.406706929,1,1,odorant receptor 22c-like isoform X2
LOC109503947,0.093730416,0.383997426,0.903922195,1,gastrin/cholecystokinin type B receptor isoform X1
LOC105188004,0.09381081,1.803205954,0.891017192,1,zinc finger CCHC domain-containing protein 4
LOC105192157,0.094935048,0.699757958,0.92832201,1,PHD finger-like domain-containing protein 5A
LOC105190167,0.095061656,1.116508332,1,1,histone H2A
LOC105191606,0.096014072,0.978105356,0.944035538,1,arrestin homolog isoform X1
LOC105181562,0.097151773,-0.57316368,1,1,uncharacterized protein LOC105181562
LOC112589778,0.099060922,-0.997975531,1,1,uncharacterized protein LOC112589778 isoform X2
LOC105189693,0.099754035,2.372766664,0.846870954,1,uncharacterized protein LOC105189693
LOC105187951,0.104353057,1.478770555,0.853764766,1,axonemal 84 kDa protein
LOC105185504,0.104357184,-0.501469853,1,1,uncharacterized protein LOC105185504
LOC105190799,0.106313742,-0.703163794,1,1,"phospholipase B1, membrane-associated isoform X1"
LOC105185106,0.106363342,1.352682348,0.871881284,1,uncharacterized protein LOC105185106
LOC105187935,0.108785536,1.97970553,0.847128584,1,U3 small nucleolar ribonucleoprotein protein IMP3
LOC105188868,0.110799612,-1.13431357,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC105191930,0.112014727,1.97831505,0.877463679,1,nanos homolog 2 isoform X2
LOC109503759,0.114128142,0.786348326,0.94215289,1,uncharacterized protein LOC109503759
LOC105189283,0.117498173,2.253096534,0.845186163,1,G2/mitotic-specific cyclin-B3
LOC109504477,0.117959991,-0.602036917,1,1,uncharacterized protein LOC109504477
LOC112590274,0.118537697,-0.618659437,1,1,"RNA polymerase II degradation factor 1-like, partial"
LOC105188864,0.121972607,-1.109886082,1,1,zinc finger protein 880
LOC112589899,0.122121288,-1.109886082,1,1,uncharacterized protein LOC112589899
LOC112590444,0.124422561,-0.023486803,0.889304357,1,protein ALP1-like isoform X1
LOC105189138,0.125187172,-0.588860144,1,1,gustatory receptor for sugar taste 64e isoform X1
LOC105187825,0.1257694,-0.078140151,1,1,homeobox protein ceh-19
LOC105187408,0.128894659,0.678285785,0.847759987,1,pigment-dispersing hormone peptides isoform X1
LOC105186023,0.131296923,4.265209427,0.825264627,1,peroxiredoxin 1
LOC105186969,0.132329512,3.034950422,0.822220386,1,insulin-like growth factor I isoform X1
LOC112589545,0.132797111,0.228233937,0.900022344,1,uncharacterized protein LOC112589545
LOC105181565,0.133320189,-0.814071368,1,1,protein KBP homolog
LOC105182164,0.134244423,1.393496062,0.868467815,1,homeobox protein unc-4
LOC112589181,0.136437995,0.871958405,0.930242599,1,protein ALP1-like
LOC105185938,0.136501933,0.679044451,0.865960942,1,mitochondrial cardiolipin hydrolase isoform X1
LOC105180738,0.138369451,0.9790721,0.876510226,1,transmembrane protein 181
LOC105183533,0.139438201,0.571616068,0.833472471,1,glucose dehydrogenase
LOC105183250,0.140517835,-0.416356977,0.872083783,1,diuretic hormone receptor isoform X1
LOC109503778,0.1405728,0.343753312,1,1,odorant receptor 67b-like isoform X1
LOC105191821,0.143326888,-0.939333605,1,1,THAP domain-containing protein 5-like
LOC105188700,0.143491626,1.309055659,0.894814989,1,cytochrome P450 307a1
LOC105192608,0.145180075,-0.347515383,1,1,laccase-1 isoform X2
LOC105191231,0.146276233,1.508921825,0.861310289,1,homologous-pairing protein 2 homolog
LOC112590206,0.146842263,0.667403022,0.858710228,1,uncharacterized protein LOC112590206
LOC105184139,0.148183243,0.631066093,0.856291851,1,testis-specific serine/threonine-protein kinase 3
LOC112589540,0.149656223,-1.119324029,1,1,uncharacterized protein LOC112589540
LOC112588631,0.149919392,-1.119324029,1,1,uncharacterized protein LOC112588631
LOC112589585,0.152122231,-0.72964556,1,1,dehydrogenase/reductase SDR family member 4-like
LOC105191260,0.152496675,-0.955552052,1,1,retinal homeobox protein Rx1
LOC105190339,0.152639582,0.866022601,0.842420313,1,uncharacterized protein LOC105190339 isoform X2
LOC105181844,0.155981494,0.7148886,0.844031917,1,kynurenine 3-monooxygenase isoform X1
LOC105183404,0.16711075,0.785293543,0.877852245,1,lysocardiolipin acyltransferase 1
LOC112589542,0.168140973,-0.256595553,1,1,"uncharacterized protein LOC112589542, partial"
LOC109503938,0.168215525,0.089333088,0.892293559,1,uncharacterized protein LOC109503938
LOC105181083,0.169888846,-0.474164316,0.844326976,1,LOW QUALITY PROTEIN: sodium channel protein Nach
LOC105183005,0.172593993,0.596930361,0.835975587,1,ribonuclease P protein subunit p25-like protein
LOC109503780,0.177489948,-0.94517808,1,1,odorant receptor 63a-like
LOC105189209,0.184453619,0.163343582,0.895950489,1,uncharacterized protein LOC105189209
LOC105185854,0.189306502,-0.298868717,0.873337348,1,MORN repeat-containing protein 5
LOC112589866,0.189466405,-0.716852018,1,1,uncharacterized protein LOC112589866
LOC112589182,0.189788598,-0.352711783,1,1,uncharacterized protein LOC112589182
LOC105190488,0.192637916,-0.958046441,1,1,acetylcholine receptor subunit alpha-L1 isoform X1
LOC112589900,0.194883712,-0.69041182,1,1,uncharacterized protein LOC112589900
LOC105191329,0.195157114,-0.805385568,1,1,uncharacterized protein LOC105191329
LOC105182682,0.195260429,-0.805385568,1,1,uncharacterized protein LOC105182682
LOC112588308,0.195654733,-0.713370582,1,1,putative nuclease HARBI1 isoform X1
LOC105192041,0.196709228,-0.71686899,1,1,vascular endothelial growth factor A
LOC105182717,0.197338493,-0.263008888,1,1,uncharacterized protein LOC105182717
LOC105187670,0.197421131,1.253604556,0.849024102,1,soma ferritin
LOC112588616,0.197559749,0.211115665,0.827973702,1,condensin complex subunit 3-like
LOC105191446,0.198093485,-0.166996243,0.900552269,1,uncharacterized protein LOC105191446 isoform X1
LOC105183609,0.198632801,-0.006320919,1,1,uncharacterized protein LOC105183609
LOC112588102,0.200069844,-0.249052036,0.865160216,1,uncharacterized protein LOC112588102 isoform X1
LOC105189804,0.204531587,-0.362793358,1,1,uncharacterized protein LOC105189804 isoform X2
LOC105181742,0.205636249,0.943097991,0.850147056,1,zinc finger protein 304
LOC105180612,0.209210498,-0.808552431,1,1,alpha-protein kinase 1-like
LOC105191979,0.21316492,-1.086070187,1,1,5-hydroxytryptamine receptor 1 isoform X2
LOC105187334,0.215381315,-0.102455772,0.866259594,1,lipase 3
LOC105183588,0.218636912,-0.942154684,1,1,uncharacterized protein LOC105183588 isoform X1
LOC105188838,0.218668511,0.127170718,0.905087025,1,facilitated trehalose transporter Tret1-2 homolog
LOC105188678,0.219638907,-0.822048746,1,1,UDP-glucuronosyltransferase 2A1
LOC105181079,0.220245811,-0.932118034,1,1,uncharacterized protein LOC105181079 isoform X1
LOC112590246,0.223781133,-0.832986725,1,1,uncharacterized protein LOC112590246
LOC105183029,0.224255798,-1.087310065,1,1,homeobox protein goosecoid
LOC112590208,0.227950849,-1.002595104,1,1,uncharacterized protein LOC112590208
LOC105188000,0.228182634,0.56615526,0.877044081,1,tubulin alpha chain
LOC105189414,0.228853168,-0.604500267,1,1,segmentation protein even-skipped isoform X1
LOC105188872,0.228960713,-1.074013508,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC105185778,0.237313784,-0.569684238,1,1,uncharacterized protein LOC105185778
LOC112588407,0.240052016,-0.836270879,1,1,uncharacterized protein LOC112588407
LOC112588048,0.240635877,-0.177092657,0.860955876,1,uncharacterized protein LOC112588048
LOC105185725,0.240994117,-0.228049528,1,1,EEF1A lysine methyltransferase 2
