Protein	GO.term
LOC112589134	GO:0008150
LOC112589134	GO:0009987
LOC112589134	GO:1903979
LOC112589134	GO:2001014
LOC112589134	GO:0070859
LOC112589134	GO:0061178
LOC112589134	GO:0001678
LOC112589134	GO:0042749
LOC105186571	GO:0008150
LOC105186565	GO:0009987
LOC105186565	GO:0008150
LOC112589139	GO:0008150
LOC112589141	GO:0008150
LOC105184115	GO:0008150
LOC112589142	GO:0008150
LOC112589142	GO:0008152
LOC105187772	GO:0008152
LOC105188104	GO:0008152
LOC105188104	GO:0008150
LOC105188104	GO:0009987
LOC105188104	GO:0016192
LOC105190021	GO:0045663
LOC105190021	GO:0051930
LOC105190021	GO:0071559
LOC105190021	GO:0019438
LOC105190021	GO:0045664
LOC105188257	GO:0009987
LOC105188257	GO:0008150
LOC112589145	GO:0008152
LOC112589145	GO:0009987
LOC112589145	GO:0008150
LOC112589145	GO:0036098
LOC112589145	GO:1902185
LOC112589145	GO:0010332
LOC105187743	GO:0009987
LOC105187743	GO:0008150
LOC105190030	GO:0008150
LOC105190030	GO:0008152
LOC105190030	GO:0032268
LOC105190030	GO:0009987
LOC105190030	GO:0043170
LOC105190030	GO:0051716
LOC105185619	GO:0008152
LOC112589147	GO:0046680
LOC112589147	GO:0040040
LOC112589148	GO:0008150
LOC112589148	GO:0009987
LOC112589150	GO:0008152
LOC112589150	GO:0009987
LOC112589150	GO:0008150
LOC105190025	GO:0008150
LOC105190025	GO:0008152
LOC105190025	GO:0002933
LOC105190025	GO:0007565
LOC105190025	GO:0008202
LOC105190025	GO:0046701
LOC105190025	GO:0043627
LOC105190025	GO:0009822
LOC105190025	GO:0070989
LOC105183131	GO:0008150
LOC105183131	GO:0009987
LOC105183131	GO:0008152
LOC105183131	GO:0008611
LOC105183131	GO:0006625
LOC105186985	GO:0008152
LOC105187571	GO:0007565
LOC105187571	GO:0009822
LOC112589152	GO:0008152
LOC112589152	GO:0008150
LOC112589152	GO:0009987
LOC112589152	GO:0070989
LOC112589152	GO:0002933
LOC112589152	GO:0009822
LOC112589152	GO:0043627
LOC112589152	GO:0046701
LOC112589152	GO:0007565
LOC112589154	GO:0008152
LOC112589154	GO:0008150
LOC112589154	GO:0009987
LOC112589154	GO:0043627
LOC112589154	GO:0016098
LOC112589154	GO:0009822
LOC112589154	GO:0070989
LOC112589154	GO:0002933
LOC112589155	GO:0008150
LOC105190024	GO:0008152
LOC105190024	GO:0008150
LOC105190024	GO:0009987
LOC105190024	GO:0009822
LOC105190024	GO:0008210
LOC105190024	GO:0043627
LOC105190024	GO:0046701
LOC105190024	GO:0008202
LOC105190024	GO:0002933
LOC105190024	GO:0070989
LOC105189352	GO:0009987
LOC105189352	GO:0008152
LOC105189352	GO:0008150
LOC112589159	GO:0009987
LOC112589159	GO:0008150
LOC105180999	GO:0030154
LOC112589160	GO:0009987
LOC112589160	GO:0008150
LOC112589161	GO:0009987
LOC112589161	GO:0008150
LOC112589166	GO:0009987
LOC112589166	GO:0008150
LOC105186392	GO:0008150
LOC105186392	GO:0009987
LOC105186392	GO:0008152
LOC105185545	GO:0006751
LOC105185545	GO:0072340
LOC105185545	GO:0006954
LOC105186252	GO:0008152
LOC105186252	GO:0016486
LOC105186252	GO:0043170
LOC105186252	GO:0008150
LOC105186252	GO:0010467
LOC105186252	GO:0009987
LOC105186252	GO:0019082
LOC105186252	GO:0007368
LOC105186252	GO:0007340
LOC105186252	GO:0051004
LOC105186252	GO:0032911
LOC105186252	GO:0050714
LOC105186252	GO:0048813
LOC105186252	GO:0045887
LOC105186252	GO:0048240
LOC105186252	GO:0022617
LOC105186252	GO:0048566
LOC105186252	GO:0033625
LOC105186252	GO:0042176
LOC105186252	GO:0048706
LOC105186252	GO:0007339
LOC105186252	GO:0032804
LOC105186252	GO:0007566
LOC105186252	GO:0030574
LOC105186252	GO:1902075
LOC105186252	GO:0042089
LOC105186252	GO:0008039
LOC105186252	GO:1901394
LOC105186252	GO:0070268
LOC105186252	GO:0051048
LOC105186252	GO:0097341
LOC105186252	GO:0009566
LOC105186252	GO:0060976
LOC105186252	GO:0032902
LOC105186252	GO:0001941
LOC105186252	GO:0007635
LOC105186252	GO:0030323
LOC105186252	GO:0030511
LOC105186252	GO:0010157
LOC105186252	GO:0032904
LOC105183012	GO:0009987
LOC105186240	GO:0032502
LOC105186240	GO:0043170
LOC105186195	GO:0018130
LOC105186195	GO:1904579
LOC105186195	GO:1901000
LOC105186195	GO:0010629
LOC105186195	GO:0031053
LOC105185555	GO:0043170
LOC105185555	GO:0009987
LOC105185555	GO:0008150
LOC105185555	GO:0000723
LOC105185555	GO:0008152
LOC105185555	GO:0006468
LOC105185555	GO:0090399
LOC105185555	GO:1904262
LOC105185555	GO:0035171
LOC105185555	GO:0007131
LOC105185555	GO:0043517
LOC105185555	GO:0045002
LOC105185555	GO:0007348
LOC105185555	GO:0033314
LOC105185555	GO:0090070
LOC105185555	GO:0031000
LOC105185555	GO:0008156
LOC105185555	GO:0071480
LOC105185556	GO:0009987
LOC105185556	GO:0008150
LOC105185558	GO:0008152
LOC105185558	GO:0043170
LOC105186398	GO:0008150
LOC105186398	GO:0009987
LOC105186398	GO:0043170
LOC105186179	GO:0010975
LOC105186179	GO:0009987
LOC105186179	GO:0032502
LOC105186179	GO:0032989
LOC105186179	GO:0040011
LOC105186179	GO:0030154
LOC105186179	GO:0048731
LOC105186179	GO:0030307
LOC105186179	GO:0008150
LOC105186093	GO:0034614
LOC105186093	GO:0061049
LOC105186093	GO:0061061
LOC112588070	GO:0008150
LOC105186414	GO:0008150
LOC105186414	GO:0009987
LOC109503657	GO:0008150
LOC109503657	GO:0009987
LOC105186334	GO:0046827
LOC112589174	GO:0009987
LOC112589174	GO:0008150
LOC112589175	GO:0031326
LOC112589175	GO:0009987
LOC112589175	GO:0008150
LOC112589175	GO:0010556
LOC112589175	GO:0043170
LOC112589175	GO:0008152
LOC112589175	GO:2001141
LOC112589175	GO:0018130
LOC105184942	GO:0009987
LOC105184942	GO:0008150
LOC105188675	GO:0009987
LOC105188675	GO:0008150
LOC112589181	GO:0008150
LOC112589181	GO:0009987
LOC112589182	GO:0008150
LOC109504119	GO:0008150
LOC109504119	GO:0009987
LOC105186440	GO:0009987
LOC105186440	GO:0008150
LOC105186440	GO:0008152
LOC105186440	GO:0046889
LOC105185339	GO:0018130
LOC105185339	GO:0006355
LOC105185339	GO:0008150
LOC105185339	GO:0032502
LOC105185339	GO:0009987
LOC105185339	GO:0031326
LOC105185339	GO:0019219
LOC105185339	GO:0010556
LOC105185339	GO:0030154
LOC105185339	GO:0048856
LOC105185339	GO:1901362
LOC105185339	GO:0008152
LOC105185339	GO:0043170
LOC105185339	GO:2001141
LOC105185339	GO:0051254
LOC105185339	GO:0071560
LOC109504002	GO:0008150
LOC105191185	GO:0008150
LOC105186439	GO:0008150
LOC105180991	GO:0008150
LOC105180991	GO:0009987
LOC105180991	GO:0008152
LOC105180991	GO:0006516
LOC105180991	GO:0006888
LOC105180991	GO:1901509
LOC105180991	GO:0016525
LOC105180991	GO:0071347
LOC105180991	GO:0022617
LOC105180991	GO:0071356
LOC105180991	GO:0030167
LOC105180991	GO:0071773
LOC105180991	GO:0050727
LOC105180991	GO:0048070
LOC105180991	GO:1902203
LOC105180991	GO:1903671
LOC105180991	GO:2001113
LOC105180991	GO:1900087
LOC105180991	GO:0043066
LOC105180991	GO:0032331
LOC105180991	GO:0010596
LOC105180991	GO:0071305
LOC105180991	GO:0045636
LOC105185340	GO:0008150
LOC105185340	GO:0009987
LOC105184935	GO:0008152
LOC105184935	GO:0008150
LOC105184935	GO:0009987
LOC105184935	GO:0000122
LOC105184935	GO:0032355
LOC112589185	GO:0008150
LOC112589185	GO:0009987
LOC112589186	GO:0008150
LOC112589186	GO:0009987
LOC112589186	GO:0043170
LOC105180991	GO:0043170
LOC112589187	GO:0008150
LOC105190478	GO:0009987
LOC105190478	GO:0008150
LOC105184282	GO:0008152
LOC112588034	GO:0048255
LOC112588034	GO:0008152
LOC112588034	GO:0008150
LOC112588034	GO:0030154
LOC112588034	GO:0051640
LOC112588034	GO:0009987
LOC112588034	GO:0051716
LOC105184236	GO:0018130
LOC105184236	GO:0008152
LOC105184236	GO:0040011
LOC105184236	GO:0031326
LOC105184236	GO:1901362
LOC105184236	GO:0010556
LOC105184236	GO:0032502
LOC105184236	GO:0009987
LOC105184236	GO:0043170
LOC105184236	GO:0008150
LOC105184236	GO:0060173
LOC105184236	GO:0009566
LOC105184236	GO:0010596
LOC105184236	GO:0001937
LOC105184236	GO:0006367
LOC105184236	GO:0009956
LOC105184236	GO:1903800
LOC105184236	GO:0055088
LOC105184236	GO:0001893
LOC105184236	GO:0007519
LOC105184203	GO:0008152
LOC105184203	GO:0008150
LOC105184203	GO:0009987
LOC105184203	GO:0009851
LOC112589189	GO:0008150
LOC112589189	GO:0008152
LOC112589189	GO:0009987
LOC112589189	GO:0009699
LOC112589189	GO:0009851
LOC112589189	GO:0008218
LOC105180504	GO:0008152
LOC112588043	GO:0009987
LOC112588043	GO:0008152
LOC112588043	GO:0008150
LOC112588043	GO:0043170
LOC105180499	GO:0009987
LOC105184260	GO:0061365
LOC105184260	GO:0033031
LOC105184260	GO:0001889
LOC112588028	GO:0009987
LOC112588028	GO:0008150
LOC112588028	GO:0043170
LOC112588028	GO:0010556
LOC112588028	GO:0008152
LOC112588028	GO:0019219
LOC112588028	GO:0018130
LOC112588028	GO:1901796
LOC105185702	GO:0008152
LOC105185702	GO:0009987
LOC105185702	GO:0008150
LOC105185702	GO:0009851
LOC105185702	GO:0009699
LOC105185702	GO:0008218
LOC105184248	GO:0008150
LOC105184248	GO:0008152
LOC105184248	GO:0009987
LOC105184248	GO:0043170
LOC105184248	GO:1902416
LOC105184248	GO:1990438
LOC112589191	GO:0008150
LOC105180492	GO:0043170
LOC112589192	GO:0008150
LOC112589192	GO:0009987
LOC112589195	GO:0008152
LOC112589195	GO:0008150
LOC112589196	GO:0008150
LOC112589198	GO:0008150
LOC112589199	GO:0009987
LOC112589199	GO:0008150
LOC105181441	GO:0008150
LOC105181441	GO:0009987
LOC105186657	GO:0008150
LOC105186657	GO:0009987
LOC112589203	GO:0009987
LOC112589203	GO:0008150
LOC112588054	GO:0008150
LOC112589206	GO:0008150
LOC112589207	GO:0008150
LOC112589207	GO:0009987
LOC112589208	GO:0008150
LOC112589209	GO:0009263
LOC112589209	GO:0009987
LOC112589209	GO:0008150
LOC112589209	GO:0008152
LOC105192682	GO:0008150
LOC105180483	GO:0032989
LOC105180483	GO:0032502
LOC112589211	GO:0009987
LOC112589211	GO:0008152
LOC112589211	GO:0043170
LOC112589211	GO:0008150
LOC112589212	GO:0008150
LOC105183635	GO:0008150
LOC105188616	GO:0034375
LOC105188616	GO:0042987
LOC105188616	GO:0015878
LOC105188615	GO:0043170
LOC105191770	GO:0032989
LOC105191770	GO:0040011
LOC105191770	GO:0009987
LOC105191770	GO:0008150
LOC112589214	GO:0008150
LOC112589214	GO:0009987
LOC112589214	GO:0008152
LOC105188902	GO:0043170
LOC112589215	GO:0008150
LOC105181565	GO:0009987
LOC105181565	GO:0008150
LOC105181092	GO:0008150
LOC105181092	GO:0007186
LOC105181092	GO:0008152
LOC105181092	GO:0009987
LOC105181092	GO:0009992
LOC105181092	GO:0051384
LOC105181092	GO:0007190
LOC105181092	GO:1904645
LOC105181092	GO:0038041
LOC105181092	GO:0031623
LOC105181092	GO:0030279
LOC105188891	GO:0008152
LOC105188891	GO:0009987
LOC105188891	GO:0043170
LOC105188891	GO:0008150
LOC105188891	GO:0045752
LOC105188891	GO:0051838
LOC105188891	GO:1904016
LOC105188891	GO:0097068
LOC105185871	GO:0008150
LOC105185871	GO:0008152
LOC105185871	GO:0009987
LOC112589220	GO:0009987
LOC112589220	GO:0008150
LOC112589220	GO:0008152
LOC105181578	GO:0008150
LOC105186575	GO:0043170
LOC112589226	GO:0009987
LOC112589226	GO:0008150
LOC109503767	GO:0009987
LOC109503767	GO:0008150
LOC109503821	GO:0008150
LOC109503821	GO:0009987
LOC105181619	GO:0051254
LOC105181619	GO:0010629
LOC105181619	GO:0051173
LOC105181619	GO:0019438
LOC105181616	GO:0008150
LOC105181616	GO:0032502
LOC105181616	GO:0019219
LOC105181616	GO:0006355
LOC105181616	GO:0031326
LOC105181616	GO:0043170
LOC105181616	GO:2001141
LOC105181616	GO:0010556
LOC105181616	GO:0070830
LOC112589227	GO:0008150
LOC105192346	GO:0009987
LOC105192346	GO:0008150
LOC105192339	GO:0034198
LOC105192339	GO:0043170
LOC105180722	GO:0051716
LOC112589229	GO:0008150
LOC105180722	GO:0010467
LOC105191228	GO:0008152
LOC105191228	GO:0009987
LOC105191228	GO:0008150
LOC105191228	GO:0016525
LOC105191228	GO:1903354
LOC105191230	GO:0008150
LOC105191230	GO:0040011
LOC105191230	GO:0043170
LOC105191230	GO:0008152
LOC105191230	GO:0009987
LOC112589230	GO:0008150
LOC112589230	GO:0008152
LOC112589230	GO:0009987
LOC105184066	GO:0036037
LOC105184066	GO:0040028
LOC105184066	GO:0000281
LOC105184066	GO:0006892
LOC105184066	GO:1990830
LOC105184066	GO:0006907
LOC105184066	GO:0045807
LOC105184066	GO:0007041
LOC105184066	GO:0006909
LOC105184066	GO:0033298
LOC105184066	GO:0035973
LOC105184066	GO:0044088
LOC105184066	GO:0045176
LOC105184066	GO:0030154
LOC112589233	GO:0008150
LOC112589234	GO:0008150
LOC112589235	GO:0008150
LOC112589236	GO:0018130
LOC112589236	GO:0008152
LOC112589236	GO:2000373
LOC112589236	GO:0008150
LOC112589236	GO:0051054
LOC112589236	GO:0009987
LOC112589236	GO:0043170
LOC112589236	GO:0051129
LOC112589236	GO:0051716
LOC105190865	GO:0008150
LOC105180724	GO:0009987
LOC105180724	GO:0008150
LOC112589238	GO:0008150
LOC112589239	GO:0009987
LOC112589239	GO:0008150
LOC112589239	GO:0008152
LOC105182982	GO:0008152
LOC105185915	GO:0008150
LOC105187135	GO:0009987
LOC105187135	GO:0008152
LOC105187135	GO:0008150
LOC105183994	GO:0008152
LOC105183994	GO:0009987
LOC105183994	GO:0008150
LOC105183994	GO:0051085
LOC105183994	GO:0007504
LOC105183994	GO:0008057
LOC105183994	GO:0006998
LOC105183994	GO:0045104
LOC105183994	GO:2000008
LOC105183994	GO:1900244
LOC105183994	GO:0043104
LOC105183994	GO:0048085
LOC105183994	GO:0061077
LOC105183994	GO:0044319
LOC105183994	GO:0071763
LOC105183994	GO:0051584
LOC105183994	GO:1903741
LOC112589243	GO:0008150
LOC112589245	GO:0008150
LOC112589245	GO:0009987
LOC112589245	GO:0043170
LOC105188868	GO:0051716
LOC105188868	GO:0043170
LOC105188868	GO:0008150
LOC105188868	GO:2000373
LOC105188868	GO:0051054
LOC105188868	GO:0009987
LOC105188868	GO:0051129
LOC105188868	GO:0008152
LOC112589249	GO:0008150
LOC112589250	GO:0008150
LOC112589250	GO:0009987
LOC105180736	GO:0008150
LOC105180736	GO:0009987
LOC105185705	GO:0008152
LOC105185707	GO:0008150
LOC105186873	GO:0010556
LOC105186873	GO:0031326
LOC105186873	GO:0031065
LOC105186617	GO:0048731
LOC105183891	GO:0008152
LOC105183891	GO:0009987
LOC105183891	GO:0008150
LOC105183891	GO:0010449
LOC105183891	GO:0048767
LOC105185916	GO:0008150
LOC105185916	GO:0008152
LOC105185916	GO:0009987
LOC112589252	GO:0008150
LOC112589252	GO:0009987
LOC105186622	GO:0070647
LOC105186622	GO:0010467
LOC105183894	GO:1900225
LOC105183894	GO:1902036
LOC105183894	GO:1990737
LOC105183894	GO:0071232
LOC105183894	GO:0072755
LOC105189831	GO:0010613
LOC105189842	GO:0009987
LOC105189842	GO:0008150
LOC105183913	GO:0032446
LOC105183913	GO:1902679
LOC105186625	GO:0008150
LOC105186625	GO:0030154
LOC105186625	GO:0009653
LOC105186625	GO:0032268
LOC105186625	GO:0048468
LOC105186625	GO:0040011
LOC105186625	GO:0008152
LOC105186625	GO:0043170
LOC105186625	GO:0009987
LOC105189844	GO:0008152
LOC105182034	GO:0009987
LOC105182034	GO:0008150
LOC105182034	GO:0008152
LOC105183947	GO:0009987
LOC105183947	GO:0008150
LOC105183947	GO:0008152
LOC105183947	GO:0070980
LOC105183947	GO:0002175
LOC105183947	GO:0009813
LOC105183947	GO:0006682
LOC112589256	GO:0008150
LOC112589256	GO:0009987
LOC112589258	GO:0008150
LOC105190298	GO:0007190
LOC105190298	GO:0009987
LOC105190298	GO:1900371
LOC105190298	GO:0002025
LOC105190298	GO:0042312
LOC105190298	GO:0003059
LOC105190298	GO:0002032
LOC105190298	GO:0014062
LOC105190298	GO:1904646
LOC105190298	GO:0031398
LOC105190298	GO:0090328
LOC105190298	GO:0002028
LOC105190298	GO:0016525
LOC105190298	GO:0002086
LOC105190298	GO:0045986
LOC105190298	GO:0032268
LOC105190298	GO:0019438
LOC105190298	GO:0008542
LOC105186877	GO:0008150
LOC112589260	GO:0008150
LOC105183014	GO:0009987
LOC105183014	GO:0008152
LOC105183014	GO:0008150
LOC105181626	GO:0008150
LOC112589262	GO:0008150
LOC105180747	GO:0009987
LOC105180747	GO:0051301
LOC105180747	GO:0032989
LOC105180747	GO:0034332
LOC105180747	GO:0032502
LOC112589263	GO:0008150
LOC105189838	GO:0000725
LOC112589265	GO:0008150
LOC112589265	GO:0009987
LOC112589266	GO:0008150
LOC112589268	GO:0009987
LOC112589268	GO:0008150
LOC112589268	GO:0008152
LOC112589271	GO:0009987
LOC112589271	GO:0008150
LOC112589275	GO:0040011
LOC112589275	GO:0008150
LOC112589275	GO:0009987
LOC112589275	GO:0008152
LOC112589275	GO:0016054
LOC105188852	GO:0008150
LOC105188852	GO:0009987
LOC105188852	GO:0043687
LOC105188852	GO:1902939
LOC105188852	GO:0061589
LOC105190712	GO:0009987
LOC105190712	GO:0032922
LOC105190712	GO:0031326
LOC105190712	GO:0043170
LOC105190712	GO:0008152
LOC105190712	GO:0008150
LOC105190712	GO:0051173
LOC105190712	GO:2000074
LOC105190712	GO:0042634
LOC105190712	GO:0051775
LOC105190712	GO:0071479
LOC112589277	GO:0009987
LOC112589277	GO:0008150
LOC105190712	GO:0016485
LOC112588024	GO:0008150
LOC112588024	GO:0009987
LOC105190712	GO:0006355
LOC105190712	GO:0010556
LOC105190712	GO:2000323
LOC105190712	GO:0007283
LOC105190712	GO:0035225
LOC112589284	GO:0008150
LOC112589284	GO:0009987
LOC112589288	GO:0043170
LOC112589288	GO:0008150
LOC112589288	GO:0008152
LOC112589288	GO:0009987
LOC112589289	GO:0009987
LOC112589289	GO:0008150
LOC112588056	GO:0008150
LOC112589293	GO:0008150
LOC112589294	GO:0009987
LOC112589294	GO:0008150
LOC112589294	GO:0008152
LOC105182522	GO:0008152
LOC105182522	GO:0009987
LOC105182522	GO:0008150
LOC112589296	GO:0009987
LOC112589296	GO:0008150
LOC112589297	GO:0008150
LOC105183742	GO:0008150
LOC105183742	GO:0009987
LOC112589298	GO:0008150
LOC112589298	GO:0043170
LOC112589298	GO:0009987
LOC112589298	GO:0008152
LOC112589298	GO:0018130
LOC105189045	GO:0006457
LOC105189045	GO:0006733
LOC105189045	GO:0043170
LOC105189045	GO:0010467
LOC105189045	GO:0015031
LOC105189045	GO:0008104
LOC105189045	GO:0006605
LOC105189045	GO:0032268
LOC105189045	GO:0007098
LOC105189045	GO:2001259
LOC112589301	GO:0008150
LOC112589301	GO:0009987
LOC105191272	GO:0042058
LOC105191272	GO:0050709
LOC105191272	GO:0009987
LOC105191272	GO:0008150
LOC105191272	GO:0016477
LOC105191272	GO:0010841
LOC105191272	GO:0061136
LOC105191272	GO:0008283
LOC112589302	GO:0009987
LOC112589302	GO:0008150
LOC112589304	GO:0008150
LOC112589304	GO:0009987
LOC112589306	GO:0009987
LOC112589306	GO:0008150
LOC112589308	GO:0008150
LOC105191719	GO:0008152
LOC105191719	GO:0009987
LOC105191719	GO:0032259
LOC105191719	GO:0043170
LOC105191719	GO:0008150
LOC105191719	GO:0051568
LOC105191719	GO:0071704
LOC105191719	GO:0048731
LOC105191719	GO:0032268
LOC105191719	GO:0006325
LOC105191719	GO:0006996
LOC105191719	GO:0051899
LOC105191719	GO:1902036
LOC105191719	GO:0010467
LOC105191719	GO:2000615
LOC105191719	GO:1901674
LOC105191719	GO:0008542
LOC105191719	GO:0071440
LOC105191719	GO:0032922
LOC105191719	GO:0035640
LOC105191719	GO:0045652
LOC105191719	GO:0043627
LOC105191719	GO:0048172
LOC105191715	GO:0008152
LOC112589309	GO:0048731
LOC112589309	GO:0032989
LOC112589309	GO:0035208
LOC105191710	GO:0007229
LOC112589310	GO:0008150
LOC105191722	GO:0032268
LOC105191722	GO:0006468
LOC105191722	GO:0043170
LOC105191722	GO:0008283
LOC105191722	GO:0032502
LOC105191722	GO:0042325
LOC105191722	GO:0008152
LOC105191722	GO:0051716
LOC105191722	GO:0046777
LOC105191722	GO:1904193
LOC105191722	GO:1903944
LOC105191722	GO:0051389
LOC105191722	GO:0030010
LOC105191722	GO:0033197
LOC105191722	GO:0090648
LOC105191722	GO:0097242
LOC105191703	GO:0016192
LOC105191674	GO:0090161
LOC105191674	GO:0019228
LOC105191674	GO:0030224
LOC105191674	GO:0003009
LOC105191674	GO:0043066
LOC105191674	GO:0007097
LOC105191674	GO:0007527
LOC112589255	GO:0009987
LOC112589255	GO:0008150
LOC112589255	GO:0008152
LOC105191712	GO:0030154
LOC105191712	GO:0043170
LOC105191712	GO:0007173
LOC105191712	GO:0019219
LOC105185675	GO:0019438
LOC105185675	GO:0051171
LOC105185675	GO:1903506
LOC105185675	GO:1901362
LOC105185675	GO:0006355
LOC105185675	GO:2001141
LOC105185675	GO:0042733
LOC105185675	GO:0010629
LOC105185675	GO:1902679
LOC105185675	GO:1903507
LOC105189824	GO:0008150
LOC105189824	GO:0009987
LOC105189824	GO:0008152
LOC105189824	GO:0019221
LOC105189824	GO:0051591
LOC105189824	GO:0071456
LOC105189824	GO:0048661
LOC105189824	GO:0018149
LOC105189824	GO:0090303
LOC105189824	GO:0006590
LOC105189824	GO:0042744
LOC105189824	GO:0048855
LOC105189824	GO:0048085
LOC105189824	GO:0042335
LOC105189824	GO:0030435
LOC105189824	GO:2000379
LOC105189824	GO:0042338
LOC105189824	GO:0072592
LOC105189824	GO:0008365
LOC105189824	GO:0009615
LOC105189824	GO:0045726
LOC105189824	GO:0009566
LOC105189824	GO:0050665
LOC105189824	GO:0042554
LOC105189808	GO:0009987
LOC105189808	GO:0006086
LOC105189808	GO:0008152
LOC105189808	GO:0008150
LOC105191216	GO:0032868
LOC105184179	GO:0009987
LOC105184185	GO:0009987
LOC105184185	GO:0008150
LOC105184185	GO:0008152
LOC105184185	GO:1900087
LOC105184185	GO:0071347
LOC105184185	GO:0022617
LOC105184185	GO:0016525
LOC105184185	GO:0032331
LOC105184185	GO:1900748
LOC105184185	GO:0030167
LOC105184185	GO:0030199
LOC105184185	GO:0032964
LOC105184185	GO:0030574
LOC105184185	GO:0050727
LOC105184185	GO:2001113
LOC105184185	GO:0071356
LOC105184185	GO:0071305
LOC105184185	GO:1901509
LOC105184185	GO:1902203
LOC105184185	GO:1902548
LOC105184186	GO:0008150
LOC105184186	GO:0043170
LOC105184186	GO:0008152
LOC105184186	GO:0009987
LOC105184186	GO:2001113
LOC105184186	GO:0030167
LOC105184186	GO:0032964
LOC105184186	GO:0071773
LOC105184186	GO:1902203
LOC105184186	GO:1902017
LOC105184186	GO:0006888
LOC105184186	GO:0071347
LOC105184186	GO:0030199
LOC105184186	GO:0071305
LOC105184186	GO:1900748
LOC105184186	GO:0050727
LOC105184186	GO:0032331
LOC105184186	GO:0030574
LOC105184186	GO:0071356
LOC105184186	GO:1901509
LOC105184186	GO:1900087
LOC105189826	GO:0009640
LOC109503952	GO:0009987
LOC109503952	GO:0008150
LOC105184182	GO:0008150
LOC105184182	GO:0009987
LOC105184180	GO:0016192
LOC105184180	GO:0008152
LOC105184180	GO:0070727
LOC105184180	GO:0009987
LOC105184180	GO:0034613
LOC105184180	GO:0008150
LOC105184180	GO:0043170
LOC105184180	GO:0006886
LOC105184176	GO:0006886
LOC105184176	GO:0008150
LOC105184176	GO:0008152
LOC105184176	GO:0032989
LOC105184176	GO:0034613
LOC105184176	GO:0016192
LOC105184176	GO:0070727
