genes,logFC,logCPM,PValue,FDR,Annotation
LOC105182903,-2.812,-1.8392973,0.51386474,0.67532896,nose resistant to fluoxetine protein 6
LOC105184168,-2.8119944,-1.8392973,0.51386655,0.67532896,uncharacterized protein LOC105184168
LOC105186656,-2.8119573,-1.8392973,0.51387856,0.67532896,uncharacterized protein LOC105186656
LOC112590487,3.40986248,-1.9984091,0.51399386,0.67532896,histone-lysine N-methyltransferase SETMAR-like
LOC109504124,3.40986126,-1.9984091,0.51399501,0.67532896,uncharacterized protein LOC109504124 isoform X1
LOC105186519,3.4098571,-1.9984091,0.51399893,0.67532896,uncharacterized protein LOC105186519
LOC112588176,3.40984283,-1.9984091,0.51401237,0.67532896,uncharacterized protein LOC112588176 isoform X1
LOC105180777,-0.1772219,6.06724285,0.51402278,0.67532896,"39S ribosomal protein L38, mitochondrial"
LOC112589500,-2.3088782,-1.9453705,0.51403727,0.67532896,"uncharacterized protein LOC112589500, partial"
LOC112588707,-2.3089373,-1.9453705,0.51405393,0.67532896,uncharacterized protein LOC112588707 isoform X1
LOC105183884,-0.1532037,7.44678253,0.51415093,0.67532896,"cytochrome b-c1 complex subunit 2, mitochondrial"
LOC112589401,-2.2969715,-1.9487859,0.51429092,0.67532896,uncharacterized protein LOC112589401
LOC109503864,-2.6392967,-1.8771788,0.51436561,0.67532896,odorant receptor 67b-like
LOC112589899,-3.0178016,-1.7826462,0.51441547,0.67532896,uncharacterized protein LOC112589899
LOC105191732,0.13649608,6.91348444,0.51445212,0.67532896,serine/threonine-protein kinase/endoribonuclease IRE1 isoform X1
LOC105184829,-0.221799,5.09714497,0.51447281,0.67532896,histone RNA hairpin-binding protein
LOC105180784,-2.6646043,-1.8704539,0.51451107,0.67532896,odorant receptor Or2-like isoform X1
LOC112590201,-2.5495125,-1.9022238,0.5145154,0.67532896,uncharacterized protein LOC112590201
LOC112590020,-2.798275,-1.8425743,0.51461069,0.67532896,cadherin-86C-like
LOC112588644,-2.6402729,-1.8778117,0.51471624,0.67532896,phospholipase A1 member A-like
LOC105192062,-2.6066655,-1.8866869,0.51485235,0.67532896,uncharacterized protein LOC105192062
LOC109503588,-2.2619522,-1.9578816,0.51485715,0.67532896,chymotrypsin-1-like isoform X2
LOC112589489,-2.261954,-1.9578816,0.51485927,0.67532896,coiled-coil domain-containing protein 86-like
LOC105192084,-3.0047565,-1.7858689,0.51490113,0.67532896,zinc finger protein 671
LOC105187236,-0.1520782,6.98627763,0.51495633,0.67532896,ESF1 homolog
LOC112588115,-2.5729156,-1.8955528,0.51497985,0.67532896,uncharacterized protein LOC112588115
LOC105184194,0.35188665,2.22639239,0.51498191,0.67532896,putative uncharacterized protein DDB_G0274435
LOC105186083,-0.4441117,5.63670976,0.51505708,0.67532896,glucose dehydrogenase
LOC105189955,-0.2020156,4.48743241,0.51512491,0.67532896,short-chain dehydrogenase/reductase family 16C member 6
LOC112590146,-2.3016098,-1.9492672,0.51518316,0.67532896,uncharacterized protein LOC112590146
LOC112589304,-2.301633,-1.9492672,0.51519393,0.67532896,uncharacterized protein LOC112589304 isoform X3
LOC105187634,-2.3016401,-1.9492672,0.51519721,0.67532896,uncharacterized protein LOC105187634
LOC112589875,-1.9071751,-2.0116342,0.51525801,0.67532896,solute carrier family 35 member G1-like
LOC105180472,-0.1490369,6.15482983,0.51535326,0.67532896,superoxide dismutase
LOC105186560,0.24244019,3.24570942,0.51544548,0.67532896,"beta-1,3-galactosyltransferase 5"
LOC105190280,0.13399775,6.61773209,0.51549319,0.67532896,importin-13
LOC112590178,2.12810767,-1.9277628,0.51550561,0.67532896,uncharacterized protein LOC112590178
LOC105184115,2.12802335,-1.9277628,0.5155181,0.67532896,uncharacterized protein LOC105184115
LOC105185957,2.14243933,-1.9311939,0.51559318,0.67532896,uncharacterized protein LOC105185957 isoform X1
LOC105191638,2.14227977,-1.9311939,0.51562053,0.67532896,basic helix-loop-helix neural transcription factor TAP
LOC105186976,2.14215716,-1.9311939,0.51564156,0.67532896,uncharacterized protein K02A2.6-like
LOC112588509,2.18557865,-1.9403181,0.51569378,0.67532896,uncharacterized protein LOC112588509
LOC105189267,2.18550385,-1.9403181,0.51571579,0.67532896,uncharacterized protein LOC105189267
LOC105182647,2.18548828,-1.9403181,0.51572038,0.67532896,uncharacterized protein LOC105182647
LOC105180867,2.18536662,-1.9403181,0.51575621,0.67532896,"glycine-rich protein 23, partial"
LOC105191225,-2.8259759,-1.8339171,0.51598923,0.67556417,uncharacterized protein LOC105191225
LOC112590474,1.57594217,-1.8777537,0.51609213,0.67562899,uncharacterized protein LOC112590474
LOC105190853,0.15866664,6.48409157,0.51617213,0.67566382,ets DNA-binding protein pokkuri isoform X1
LOC105181410,0.2361712,3.19397695,0.51625853,0.67570099,transmembrane protein 147
LOC105185251,-0.1353003,7.06530459,0.51636093,0.67570099,kinesin-like protein KIF21A isoform X3
LOC105185146,-0.2119275,6.43227051,0.51677362,0.67570099,uncharacterized protein LOC105185146
LOC105190097,-0.3244478,0.41610281,0.51719377,0.67570099,uncharacterized protein LOC105190097
LOC105183784,1.40987983,-2.011089,0.51726587,0.67570099,uncharacterized protein LOC105183784
LOC112589197,3.3174822,-2.0064923,0.51726759,0.67570099,uncharacterized protein LOC112589197
LOC105188980,3.31745434,-2.0064923,0.51727289,0.67570099,peptidyl-prolyl cis-trans isomerase
LOC105192553,1.40989593,-2.011089,0.51727515,0.67570099,odorant receptor 4-like
LOC112588733,3.31742122,-2.0064923,0.51727918,0.67570099,WAS/WASL-interacting protein family member 1-like
LOC112589710,3.31736628,-2.0064923,0.51728964,0.67570099,uncharacterized protein F54H12.2-like
LOC105192103,3.31734304,-2.0064923,0.51729406,0.67570099,uncharacterized protein LOC105192103
LOC105181183,3.31729968,-2.0064923,0.51730231,0.67570099,LOW QUALITY PROTEIN: histone-lysine N-methyltransferase SETMAR-like
LOC112588530,1.39350805,-2.0076022,0.51733203,0.67570099,drebrin-like
LOC112590575,1.39351236,-2.0076022,0.51733716,0.67570099,uncharacterized protein LOC112590575
LOC109504085,1.39353214,-2.0076022,0.51736067,0.67570099,uncharacterized protein LOC109504085
LOC112588481,1.45829922,-2.0204227,0.51749285,0.67570099,titin-like
LOC112590598,1.45831948,-2.0204227,0.5174978,0.67570099,uncharacterized protein LOC112590598
LOC105182778,1.45842747,-2.0204227,0.51752423,0.67570099,uncharacterized protein LOC105182778
LOC112590086,1.45855458,-2.0204227,0.51755534,0.67570099,U4/U6 small nuclear ribonucleoprotein Prp31-like
LOC105186120,-0.4910125,0.49784655,0.51755558,0.67570099,sodium-dependent nutrient amino acid transporter 1 isoform X1
LOC112588729,1.4585562,-2.0204227,0.51755573,0.67570099,uncharacterized protein LOC112588729
LOC112589420,1.45860964,-2.0204227,0.51756882,0.67570099,uncharacterized protein LOC112589420
LOC112589289,1.45865733,-2.0204227,0.5175805,0.67570099,uncharacterized protein LOC112589289
LOC105180782,1.4586585,-2.0204227,0.51758078,0.67570099,odorant receptor Or2-like
LOC112589225,1.45869006,-2.0204227,0.51758851,0.67570099,uncharacterized protein LOC112589225
LOC112589437,1.45869155,-2.0204227,0.51758888,0.67570099,uncharacterized protein LOC112589437 isoform X2
LOC105185983,0.75475909,-0.5487964,0.51790534,0.67604438,heparan sulfate glucosamine 3-O-sulfotransferase 6
LOC105192669,-2.5789275,-1.8933702,0.51803785,0.67611105,uncharacterized protein LOC105192669
LOC112588406,-2.5789027,-1.8933702,0.51806328,0.67611105,juvenile hormone acid O-methyltransferase-like
LOC105191388,-0.5798937,-0.8096712,0.51825642,0.67622847,uncharacterized protein LOC105191388
LOC105191556,-0.1698584,6.20318105,0.51913822,0.67622847,protein SMG9
LOC105181454,-0.8956125,-0.5269593,0.51947397,0.67622847,uncharacterized protein LOC105181454
LOC105190329,-0.2020533,3.9706939,0.5194916,0.67622847,coiled-coil domain-containing protein 149
LOC112590412,1.42886544,-2.0053571,0.5197983,0.67622847,uncharacterized protein LOC112590412
LOC112590166,1.42896937,-2.0053571,0.5198387,0.67622847,uncharacterized protein LOC112590166
LOC112589734,1.44772645,-2.0088484,0.51985378,0.67622847,uncharacterized protein LOC112589734
LOC112588280,1.42902225,-2.0053571,0.51985925,0.67622847,uncharacterized protein LOC112588280
LOC112589713,1.44780683,-2.0088484,0.51987709,0.67622847,uncharacterized protein LOC112589713
LOC112588913,1.42907328,-2.0053571,0.51987909,0.67622847,uncharacterized protein LOC112588913
LOC109504313,1.44783813,-2.0088484,0.51988616,0.67622847,zinc finger BED domain-containing protein 4-like
LOC105189249,1.44784347,-2.0088484,0.51988771,0.67622847,odorant receptor 67b-like
LOC112589579,1.44791228,-2.0088484,0.51990767,0.67622847,uncharacterized protein LOC112589579
LOC112588982,1.44796297,-2.0088484,0.51992236,0.67622847,uncharacterized protein LOC112588982
LOC105184933,-0.1557275,5.69472845,0.51996366,0.67622847,ADP-ribosylation factor-like protein 1
LOC105180931,-2.2775994,-1.9560712,0.52005555,0.67622847,GPI mannosyltransferase 2-like
LOC112589995,1.50350483,-2.0181925,0.5202562,0.67622847,uncharacterized protein LOC112589995
LOC105181088,1.50359491,-2.0181925,0.52027201,0.67622847,lactase-phlorizin hydrolase
LOC105190499,1.50359694,-2.0181925,0.52027236,0.67622847,uncharacterized protein LOC105190499
LOC105184973,-0.2899069,1.75263547,0.52029801,0.67622847,uncharacterized protein LOC105184973
LOC105190332,1.50374995,-2.0181925,0.52029922,0.67622847,odorant receptor 49b-like
LOC105191620,-0.1488897,7.87499938,0.52033249,0.67622847,uncharacterized protein LOC105191620 isoform X2
LOC105190244,-0.2399307,3.60331465,0.52038719,0.67622847,uncharacterized protein LOC105190244
LOC105190598,-0.1506453,5.7850802,0.52046178,0.67622847,BRCA2-interacting transcriptional repressor EMSY isoform X2
LOC105187577,0.13952075,7.36288818,0.52063374,0.67622847,Hermansky-Pudlak syndrome 5 protein homolog
LOC105181968,-0.6248389,-0.7643731,0.52107781,0.67622847,uncharacterized protein LOC105181968
LOC105188461,-0.1380028,6.83328542,0.52140932,0.67622847,paraplegin isoform X1
LOC105180800,1.45094418,-2.0043314,0.52170192,0.67622847,odorant receptor 43a-like isoform X2
LOC105183321,1.45096747,-2.0043314,0.52170869,0.67622847,uncharacterized protein LOC105183321
LOC112589263,-0.2695666,2.5538133,0.52171335,0.67622847,"protein PET117 homolog, mitochondrial-like"
LOC109503863,1.4511097,-2.0043314,0.52175005,0.67622847,uncharacterized protein LOC109503863 isoform X2
LOC105189166,1.45121872,-2.0043314,0.52178175,0.67622847,putative nuclease HARBI1
LOC105184997,1.45125532,-2.0043314,0.52179239,0.67622847,troponin C
LOC112588508,1.45139458,-2.0043314,0.52183289,0.67622847,calponin homology domain-containing protein DDB_G0272472-like
LOC105187756,-2.332271,-1.9458599,0.5218483,0.67622847,uncharacterized protein LOC105187756
LOC105185794,1.45149146,-2.0043314,0.52186106,0.67622847,uncharacterized protein LOC105185794
LOC105189711,1.47237521,-2.0078248,0.52195879,0.67622847,uncharacterized protein LOC105189711
LOC109503668,2.64230529,-2.0887857,0.52220907,0.67622847,uncharacterized protein LOC109503668
LOC112590436,2.64245838,-2.0887857,0.52224978,0.67622847,uncharacterized protein LOC112590436
LOC112590594,2.64249642,-2.0887857,0.5222599,0.67622847,uncharacterized protein LOC112590594
LOC112590428,2.6425657,-2.0887857,0.52227833,0.67622847,uncharacterized protein LOC112590428
LOC112590304,2.64261495,-2.0887857,0.52229143,0.67622847,uncharacterized protein LOC112590304
LOC105185859,2.64262733,-2.0887857,0.52229473,0.67622847,uncharacterized protein LOC105185859
LOC109503638,1.53288491,-2.0171739,0.52231846,0.67622847,odorant receptor Or2-like
LOC105189990,2.64274437,-2.0887857,0.52232587,0.67622847,uncharacterized protein LOC105189990
LOC112590200,2.64274732,-2.0887857,0.52232665,0.67622847,odorant receptor 13a-like
LOC105180811,1.53304854,-2.0171739,0.52234371,0.67622847,odorant receptor 43a-like
LOC105187089,2.6428298,-2.0887857,0.5223486,0.67622847,acidic proline-rich protein PRP25-like
LOC112589712,1.53313662,-2.0171739,0.5223573,0.67622847,uncharacterized protein LOC112589712
LOC112589711,1.53315927,-2.0171739,0.5223608,0.67622847,uncharacterized protein LOC112589711
LOC105181765,1.53324888,-2.0171739,0.52237463,0.67622847,uncharacterized protein LOC105181765
LOC105186187,1.5333012,-2.0171739,0.5223827,0.67622847,uncharacterized protein LOC105186187
LOC112590073,2.64299183,-2.0887857,0.52239173,0.67622847,uncharacterized protein LOC112590073
LOC112588598,1.5334627,-2.0171739,0.52240764,0.67622847,uncharacterized protein LOC112588598
LOC112589876,2.64306969,-2.0887857,0.52241246,0.67622847,protein ANTAGONIST OF LIKE HETEROCHROMATIN PROTEIN 1-like
LOC105186505,2.64312212,-2.0887857,0.52242642,0.67622847,putative uncharacterized protein FLJ37770
LOC112590733,1.53359445,-2.0171739,0.52242798,0.67622847,nucleolin-like
LOC105181413,2.64315932,-2.0887857,0.52243633,0.67622847,uncharacterized protein LOC105181413
LOC112589779,2.6431854,-2.0887857,0.52244327,0.67622847,uncharacterized protein LOC112589779 isoform X1
LOC109504555,2.64318959,-2.0887857,0.52244439,0.67622847,uncharacterized protein LOC109504555 isoform X1
LOC105192274,2.64322114,-2.0887857,0.52245279,0.67622847,uncharacterized protein LOC105192274
LOC105189348,2.64324875,-2.0887857,0.52246014,0.67622847,uncharacterized protein LOC105189348
LOC112589683,2.64329846,-2.0887857,0.52247338,0.67622847,uncharacterized protein LOC112589683
LOC109503597,2.64330519,-2.0887857,0.52247518,0.67622847,uncharacterized protein LOC109503597
LOC112589372,2.64333552,-2.0887857,0.52248325,0.67622847,uncharacterized protein LOC112589372
LOC112589060,2.64333588,-2.0887857,0.52248335,0.67622847,uncharacterized protein LOC112589060
LOC109503930,2.64336248,-2.0887857,0.52249044,0.67622847,uncharacterized protein LOC109503930
LOC105185050,2.64340182,-2.0887857,0.52250091,0.67622847,"uncharacterized protein LOC105185050, partial"
LOC112589032,2.64341215,-2.0887857,0.52250367,0.67622847,uncharacterized protein LOC112589032
LOC105192404,2.64343446,-2.0887857,0.52250961,0.67622847,formin-like protein 5
LOC112588918,2.64345782,-2.0887857,0.52251583,0.67622847,uncharacterized protein LOC112588918
LOC105186659,2.64350504,-2.0887857,0.52252841,0.67622847,uncharacterized protein LOC105186659
LOC112590669,2.6435083,-2.0887857,0.52252928,0.67622847,uncharacterized protein F54H12.2-like
LOC112588525,2.64350895,-2.0887857,0.52252946,0.67622847,uncharacterized protein LOC112588525
LOC105189368,2.64355592,-2.0887857,0.52254197,0.67622847,uncharacterized protein LOC105189368
LOC112588035,2.64357534,-2.0887857,0.52254715,0.67622847,protein max-like isoform X2
LOC105191242,2.64358494,-2.0887857,0.5225497,0.67622847,ATP-dependent RNA helicase A-like
LOC105181965,0.14356853,8.6149291,0.52255319,0.67622847,methionine aminopeptidase 2
LOC105189363,2.64360438,-2.0887857,0.52255488,0.67622847,mantle protein
LOC105188567,2.64368084,-2.0887857,0.52257526,0.67622847,odorant receptor 13a-like
LOC112589705,2.64369092,-2.0887857,0.52257795,0.67622847,uncharacterized protein K02A2.6-like
LOC105188547,2.64370752,-2.0887857,0.52258237,0.67622847,odorant receptor 4-like
LOC112588699,2.64373148,-2.0887857,0.52258876,0.67622847,uncharacterized protein LOC112588699
LOC105189817,-0.1881384,5.05802116,0.52266185,0.6762539,ribosomal RNA-processing protein 8
LOC112590621,0.67834001,-0.9018102,0.52272182,0.67626234,"hydroxyacid oxidase 1-like, partial"
LOC105189067,-0.1275074,6.69563647,0.52296167,0.67646086,ubiquitin-conjugating enzyme E2-17 kDa isoform X1
LOC105180667,0.15053778,5.59929449,0.52298218,0.67646086,uncharacterized protein LOC105180667
LOC105188586,-0.3241717,2.80631051,0.52321227,0.67668929,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A isoform X2
LOC105192128,0.15107132,5.68815574,0.52329191,0.67672313,vacuolar protein sorting-associated protein 16 homolog
LOC105188654,-0.1430241,6.68234302,0.52386885,0.67702209,sodium/hydrogen exchanger 8
LOC105181875,-0.1462205,6.09598589,0.52399469,0.67702209,uncharacterized protein LOC105181875 isoform X2
LOC105186990,0.20532986,3.67083689,0.52420829,0.67702209,esterase CG5412 isoform X2
LOC112590430,2.67129756,-2.0877678,0.52467081,0.67702209,histone-lysine N-methyltransferase SETMAR-like
LOC112590418,2.67130657,-2.0877678,0.52467277,0.67702209,uncharacterized protein LOC112590418
LOC105181697,2.6713134,-2.0877678,0.52467426,0.67702209,vitamin K-dependent protein C
LOC105187830,2.67147198,-2.0877678,0.52470877,0.67702209,SIFamide-related peptide
LOC112590053,2.67172799,-2.0877678,0.52476451,0.67702209,uncharacterized protein LOC112590053
LOC109503869,2.67173854,-2.0877678,0.52476681,0.67702209,uncharacterized protein LOC109503869
LOC112588830,2.67191949,-2.0877678,0.52480621,0.67702209,protein ALP1-like
LOC112589766,2.67195796,-2.0877678,0.52481459,0.67702209,venom allergen 3-like
LOC112589062,2.6720163,-2.0877678,0.5248273,0.67702209,uncharacterized protein LOC112589062
LOC105182482,2.67204407,-2.0877678,0.52483335,0.67702209,homeobox protein Nkx-2.5
LOC112588230,2.67210833,-2.0877678,0.52484734,0.67702209,uncharacterized protein LOC112588230
LOC112588683,2.67211069,-2.0877678,0.52484786,0.67702209,uncharacterized protein F54H12.2-like
LOC112588640,2.67217489,-2.0877678,0.52486184,0.67702209,uncharacterized protein LOC112588640
LOC105187139,2.67219968,-2.0877678,0.52486724,0.67702209,putative uncharacterized protein FLJ37770
LOC112588485,2.67220797,-2.0877678,0.52486904,0.67702209,uncharacterized protein LOC112588485 isoform X2
LOC109504034,2.67221112,-2.0877678,0.52486973,0.67702209,odorant receptor 67a-like isoform X2
LOC105186029,2.67233199,-2.0877678,0.52489606,0.67702209,odorant receptor 4 isoform X1
