genes,logFC,logCPM,PValue,FDR,Annotation
LOC105183856,-0.200417797,4.412664621,0.510331699,0.677693076,transmembrane protein 208 isoform X1
LOC105180484,-0.431783263,1.412302172,0.510460659,0.677793198,uncharacterized protein LOC105180484
LOC105182529,-0.541385315,0.505424424,0.510652935,0.677977363,putative nuclease HARBI1 isoform X2
LOC112589573,1.193235367,-1.087293947,0.511054852,0.678410373,uncharacterized protein LOC112589573
LOC105191454,0.26142774,2.816913467,0.511138564,0.678410373,adenylate cyclase type 6
LOC105183734,0.17176611,5.99249039,0.511176191,0.678410373,protein asteroid isoform X1
LOC105189038,0.567080678,0.272858529,0.511225278,0.678410373,transmembrane protein 138
LOC105181389,-0.581131573,-0.919458898,0.511247141,0.678410373,putative protein TPRXL
LOC105190569,-0.178303226,6.145137014,0.511769029,0.679031697,protein arginine N-methyltransferase 9
LOC105182730,-0.146692975,6.559206742,0.511831674,0.679043615,"methionine--tRNA ligase, mitochondrial isoform X1"
LOC105184411,-0.348034049,0.105545638,0.512246093,0.679186552,proton-coupled amino acid transporter-like protein CG1139
LOC105185455,0.161731592,6.604019954,0.512540349,0.679186552,WD repeat-containing protein 6 isoform X1
LOC105180802,2.081721543,-1.959424606,0.512846633,0.679186552,odorant receptor 43a-like
LOC112589713,2.081678378,-1.959424606,0.512862078,0.679186552,uncharacterized protein LOC112589713
LOC112589047,2.081656053,-1.959424606,0.512870067,0.679186552,uncharacterized protein LOC112589047
LOC105180867,2.118388556,-1.969152335,0.512983187,0.679186552,"glycine-rich protein 23, partial"
LOC112590263,2.118386425,-1.969152335,0.512991838,0.679186552,uncharacterized protein LOC112590263
LOC109503782,2.118384044,-1.969152335,0.513001502,0.679186552,uncharacterized protein LOC109503782
LOC109503636,2.118383456,-1.969152335,0.513003887,0.679186552,odorant receptor 43a-like
LOC105191120,1.500140653,-1.907628,0.513005597,0.679186552,uncharacterized protein F54H12.2
LOC105183861,2.118382617,-1.969152335,0.513007289,0.679186552,odorant receptor 13a
LOC105187139,3.282724698,-2.034216515,0.513019526,0.679186552,putative uncharacterized protein FLJ37770
LOC112589071,2.118379225,-1.969152335,0.513021047,0.679186552,uncharacterized protein LOC112589071
LOC105185416,3.282703225,-2.034216515,0.513028771,0.679186552,uncharacterized protein LOC105185416
LOC105190885,0.227755822,5.214916451,0.513041965,0.679186552,serum response factor isoform X1
LOC105188545,3.282667574,-2.034216515,0.513044121,0.679186552,uncharacterized protein LOC105188545
LOC112588363,3.282666661,-2.034216515,0.513044514,0.679186552,putative uncharacterized protein FLJ37770
LOC105189008,3.282665587,-2.034216515,0.513044976,0.679186552,uncharacterized protein LOC105189008
LOC105186659,3.282664474,-2.034216515,0.513045456,0.679186552,uncharacterized protein LOC105186659
LOC105188038,3.282636212,-2.034216515,0.513057626,0.679186552,uncharacterized protein LOC105188038
LOC105187900,3.282615465,-2.034216515,0.51306656,0.679186552,odorant receptor 22c-like isoform X2
LOC105181919,-0.265648442,2.004679589,0.513363674,0.679504707,mitochondrial-processing peptidase subunit beta-like
LOC112588442,-3.089110383,-1.807790147,0.513414296,0.679504707,dentin sialophosphoprotein-like
LOC112590292,-2.591018957,-1.934757395,0.513575321,0.679646738,odorant receptor 9a-like
LOC105188228,-0.147074804,6.890283929,0.513814363,0.67981582,probable ATP-dependent RNA helicase pitchoune
LOC112589053,-2.370354446,-1.969008687,0.513935089,0.67981582,uncharacterized protein LOC112589053
LOC105186035,-2.370445027,-1.969008687,0.513951459,0.67981582,retinol-binding protein pinta isoform X1
LOC105184021,0.738369054,-1.523056306,0.513983362,0.67981582,uncharacterized protein LOC105184021
LOC105184168,-2.840291598,-1.876064538,0.514005462,0.67981582,uncharacterized protein LOC105184168
LOC112588077,-2.840230144,-1.876064538,0.514025428,0.67981582,uncharacterized protein LOC112588077
LOC112589899,-3.047441117,-1.820259256,0.514349107,0.680011881,uncharacterized protein LOC112589899
LOC105182102,0.469062112,-0.328476807,0.514367798,0.680011881,JNK-interacting protein 1 isoform X3
LOC105191247,-3.047365389,-1.820259256,0.514367965,0.680011881,short-chain dehydrogenase/reductase family 16C member 6
LOC112589786,-2.62222908,-1.925335211,0.51449031,0.680011881,uncharacterized protein LOC112589786
LOC112590662,-2.622225358,-1.925335211,0.514504835,0.680011881,uncharacterized protein LOC112590662
LOC105188036,-2.337172956,-1.978712323,0.514571022,0.680011881,cytochrome P450 9e2
LOC105187577,-0.155507714,7.216633777,0.514593904,0.680011881,Hermansky-Pudlak syndrome 5 protein homolog
LOC112589500,-2.33728803,-1.978712323,0.514603585,0.680011881,"uncharacterized protein LOC112589500, partial"
LOC112590549,-2.576590139,-1.938353138,0.514797955,0.680049512,uncharacterized protein LOC112590549
LOC112590020,-2.826132653,-1.879595176,0.514846786,0.680049512,cadherin-86C-like
LOC112588644,-2.668586389,-1.912295609,0.514927456,0.680049512,phospholipase A1 member A-like
LOC105192084,-3.033774815,-1.823727879,0.514977776,0.680049512,zinc finger protein 671
LOC105180787,-2.634566808,-1.921730314,0.514980852,0.680049512,odorant receptor Or2-like isoform X1
LOC105192470,-2.554822342,-1.944172236,0.515028765,0.680049512,uncharacterized protein LOC105192470
LOC105184077,-2.600650644,-1.931158253,0.515042268,0.680049512,uncharacterized protein LOC105184077
LOC112588069,-2.600627559,-1.931158253,0.515061998,0.680049512,uncharacterized protein LOC112588069
LOC109503588,-2.288534912,-1.992089391,0.515130196,0.680068597,chymotrypsin-1-like isoform X2
LOC112590093,-2.600479919,-1.931158253,0.515188319,0.680069848,NADPH--cytochrome P450 reductase-like
LOC112589133,-2.541435054,-1.947762029,0.515333559,0.680069848,THAP domain-containing protein 1-like
LOC112589926,-1.932104842,-2.043915357,0.515427486,0.680069848,putative nuclease HARBI1 isoform X2
LOC105184590,-0.173500685,8.23488529,0.515428934,0.680069848,AP-2 complex subunit mu
LOC112589702,-2.392561815,-1.96531038,0.515440824,0.680069848,uncharacterized protein LOC112589702
LOC112588205,-1.932252148,-2.043915357,0.515453605,0.680069848,uncharacterized protein LOC112588205
LOC105186256,-1.918915679,-2.047677337,0.5157288,0.680361992,LOW QUALITY PROTEIN: V-type proton ATPase subunit D
LOC112590146,-2.32935383,-1.983316957,0.515790382,0.680372301,uncharacterized protein LOC112590146
LOC105192255,-0.169416133,8.753437071,0.516211564,0.680719857,semaphorin-5B isoform X1
LOC105187583,0.161156516,8.360679162,0.516301564,0.680719857,transmembrane protein 131 isoform X3
LOC105192204,-0.170954806,6.204320413,0.516426899,0.680719857,protein pigeon
LOC105187581,-0.191414932,4.812579682,0.516939405,0.680719857,THO complex subunit 3
LOC112588748,1.472875818,-1.911189455,0.517044894,0.680719857,uncharacterized protein LOC112588748 isoform X2
LOC112589110,1.472874955,-1.911189455,0.517047367,0.680719857,uncharacterized protein LOC112589110 isoform X3
LOC112589877,1.472874948,-1.911189455,0.517047386,0.680719857,uncharacterized protein LOC112589877
LOC109504420,2.021407458,-1.959321846,0.517107404,0.680719857,uncharacterized protein LOC109504420 isoform X2
LOC109503731,2.037528813,-1.963026492,0.517150992,0.680719857,LOW QUALITY PROTEIN: trihelix transcription factor GT-3a-like
LOC112590010,2.037470539,-1.963026492,0.517165042,0.680719857,histone-lysine N-methyltransferase SETMAR-like
LOC105183784,2.037439417,-1.963026492,0.517172547,0.680719857,uncharacterized protein LOC105183784
LOC105186452,0.178083867,5.146441133,0.51718272,0.680719857,G patch domain-containing protein 11
LOC112589437,2.0846076,-1.972741742,0.517273492,0.680719857,uncharacterized protein LOC112589437 isoform X2
LOC112589073,2.084554259,-1.972741742,0.517303664,0.680719857,uncharacterized protein LOC112589073
LOC112588596,2.084518881,-1.972741742,0.517323683,0.680719857,arabinogalactan protein 1-like
LOC105186652,2.084305164,-1.972741742,0.517444759,0.680719857,"uncharacterized protein LOC105186652, partial"
LOC105190067,2.08430354,-1.972741742,0.51744568,0.680719857,uncharacterized protein LOC105190067
LOC105186676,2.084271266,-1.972741742,0.517463985,0.680719857,extensin-2
LOC105181554,0.156085502,6.31847365,0.51747685,0.680719857,uncharacterized protein LOC105181554
LOC105187831,2.08423977,-1.972741742,0.517481854,0.680719857,uncharacterized protein LOC105187831
LOC105180782,2.08421697,-1.972741742,0.517494792,0.680719857,odorant receptor Or2-like
LOC105191152,-0.223046142,3.372228751,0.517526364,0.680719857,uncharacterized protein LOC105191152 isoform X2
LOC105192607,0.172039514,5.106823744,0.517776519,0.680719857,uncharacterized protein LOC105192607
LOC105190699,0.289303396,6.717710806,0.51781071,0.680719857,uncharacterized protein LOC105190699
LOC112590330,3.236347181,-2.037835175,0.5183547,0.680719857,histone-lysine N-methyltransferase SETMAR-like
LOC112590255,3.23630149,-2.037835175,0.518367118,0.680719857,uncharacterized protein LOC112590255
LOC105180810,3.236208936,-2.037835175,0.51839228,0.680719857,odorant receptor 43a-like
LOC112590149,3.236189422,-2.037835175,0.518397586,0.680719857,sialidase-like
LOC105184112,3.236113985,-2.037835175,0.518418103,0.680719857,uncharacterized protein LOC105184112
LOC105183004,-0.183036877,5.100211107,0.518442763,0.680719857,MOB kinase activator-like 4
LOC105184114,3.235995594,-2.037835175,0.518450313,0.680719857,uncharacterized protein LOC105184114
LOC112588927,3.235969919,-2.037835175,0.5184573,0.680719857,uncharacterized protein LOC112588927 isoform X3
LOC112588671,3.235926242,-2.037835175,0.518469188,0.680719857,dentin sialophosphoprotein-like
LOC112588966,3.235919289,-2.037835175,0.51847108,0.680719857,putative nuclease HARBI1
LOC109504655,3.235914262,-2.037835175,0.518472448,0.680719857,uncharacterized protein LOC109504655
LOC105183329,3.235904813,-2.037835175,0.518475021,0.680719857,odorant receptor 4-like
LOC112589481,3.235876723,-2.037835175,0.518482668,0.680719857,uncharacterized protein LOC112589481
LOC112588299,3.235857176,-2.037835175,0.518487989,0.680719857,uncharacterized protein LOC112588299
LOC105187299,3.235851204,-2.037835175,0.518489616,0.680719857,putative uncharacterized protein FLJ37770
LOC105185061,-0.24944775,2.534937961,0.518505404,0.680719857,uncharacterized protein LOC105185061 isoform X1
LOC112589418,3.235792932,-2.037835175,0.518505483,0.680719857,uncharacterized protein LOC112589418
LOC112589234,3.235769137,-2.037835175,0.518511964,0.680719857,uncharacterized protein LOC112589234
LOC112588979,3.235714601,-2.037835175,0.518526818,0.680719857,lysine-rich arabinogalactan protein 19-like
LOC112589319,3.235710742,-2.037835175,0.51852787,0.680719857,uncharacterized protein LOC112589319
LOC112589199,3.23563425,-2.037835175,0.518548711,0.680719857,uncharacterized protein LOC112589199
LOC109503914,3.235602485,-2.037835175,0.518557367,0.680719857,uncharacterized protein LOC109503914
LOC105187132,3.235511305,-2.037835175,0.51858222,0.680719857,uncharacterized protein LOC105187132
LOC105188771,-0.147043803,6.372980495,0.518673854,0.680769521,E3 ubiquitin-protein ligase MYLIP
LOC105192608,-0.186493529,4.77828051,0.518894883,0.680988991,laccase-1 isoform X2
LOC105185417,-0.192144357,4.905357663,0.519168435,0.681240025,uncharacterized protein LOC105185417 isoform X3
LOC105188520,0.216279443,4.035234305,0.519193836,0.681240025,golgin subfamily A member 6-like protein 22 isoform X2
LOC105188257,0.769485756,-0.686511196,0.519690439,0.681810186,uncharacterized protein LOC105188257 isoform X1
LOC112589891,2.081268596,-1.952098031,0.519736135,0.681810186,putative uncharacterized protein FLJ37770
LOC105182327,0.148353231,6.301415083,0.519920381,0.681909736,alcohol dehydrogenase class-3
LOC112588660,2.153490352,-1.96555477,0.51997898,0.681909736,histone-lysine N-methyltransferase SETMAR-like
LOC105189381,2.153514068,-1.96555477,0.520000267,0.681909736,uncharacterized protein LOC105189381
LOC112590715,2.153544467,-1.96555477,0.520027577,0.681909736,uncharacterized protein LOC112590715
LOC105191332,0.164691606,5.592451118,0.52054875,0.682522421,elongation of very long chain fatty acids protein 6
LOC105189727,-0.336995995,8.898902216,0.521073473,0.683049331,uncharacterized protein LOC105189727
LOC105181600,0.769179717,-0.998320674,0.521148654,0.683049331,odorant receptor 49b
LOC105185794,1.329088059,-2.036257235,0.521313778,0.683049331,uncharacterized protein LOC105185794
LOC112589849,1.349903656,-2.040034737,0.521499064,0.683049331,phospholipase A1 member A-like
LOC105184792,1.350043142,-2.040034737,0.521531367,0.683049331,odorant receptor 94b
LOC105180783,3.302747389,-2.030589526,0.521541641,0.683049331,odorant receptor Or2-like
LOC105186505,3.302731389,-2.030589526,0.521561238,0.683049331,putative uncharacterized protein FLJ37770
LOC105191305,1.350209741,-2.040034737,0.521569948,0.683049331,uncharacterized protein LOC105191305
LOC112589705,3.302719739,-2.030589526,0.521575504,0.683049331,uncharacterized protein K02A2.6-like
LOC105188511,1.350285709,-2.040034737,0.52158754,0.683049331,odorant receptor 82a
LOC105185925,-0.227007758,4.015281426,0.521596215,0.683049331,calcium and integrin-binding protein 1
LOC112589130,3.302701063,-2.030589526,0.521598363,0.683049331,uncharacterized protein LOC112589130
LOC105190332,1.409260389,-2.0500071,0.521817387,0.683092499,odorant receptor 49b-like
LOC105186700,1.409343123,-2.0500071,0.521830065,0.683092499,basic helix-loop-helix transcription factor amos isoform X2
LOC105189246,1.4094426,-2.0500071,0.521845309,0.683092499,uncharacterized protein LOC105189246
LOC105184203,1.409455309,-2.0500071,0.521847257,0.683092499,4-coumarate--CoA ligase 1
LOC105183259,0.22504117,7.70644015,0.521920468,0.683117667,R3H and coiled-coil domain-containing protein 1 isoform X1
LOC109503919,-0.212823808,3.760118928,0.522046661,0.683147179,uncharacterized protein LOC109503919
LOC105190305,-0.246213621,3.122490707,0.52208228,0.683147179,NADH dehydrogenase
LOC105183338,-0.167922084,5.639437489,0.522104976,0.683147179,5-methylcytosine rRNA methyltransferase NSUN4
LOC105183183,0.209311951,3.681749296,0.522459526,0.68354041,low molecular weight phosphotyrosine protein phosphatase isoform X1
LOC105185113,0.163634571,6.269125137,0.523204386,0.683847339,protein YIF1B
LOC105189328,-0.22176659,4.327680031,0.523270885,0.683847339,mitotic-spindle organizing protein 1
LOC105190358,-0.27260359,1.997315704,0.523386056,0.683847339,endocuticle structural protein SgAbd-6 isoform X1
LOC109503910,0.388662007,-0.178763555,0.523400413,0.683847339,uncharacterized protein LOC109503910
LOC105186711,1.353863748,-2.035173163,0.523752968,0.683847339,LOW QUALITY PROTEIN: venom serine protease 34
LOC105189486,1.353974487,-2.035173163,0.523778938,0.683847339,uncharacterized protein LOC105189486
LOC105188497,0.158488257,7.596063523,0.523818515,0.683847339,transcription termination factor 2
LOC105190080,1.377139068,-2.038953096,0.523979953,0.683847339,uncharacterized protein LOC105190080
LOC105187940,1.377222683,-2.038953096,0.52399629,0.683847339,"uncharacterized protein LOC105187940, partial"
LOC112588970,1.377305188,-2.038953096,0.52401241,0.683847339,uncharacterized protein LOC112588970
LOC105190587,1.442215122,-2.04893093,0.524310942,0.683847339,tctex1 domain-containing protein 1
LOC112590061,2.567943397,-2.119502663,0.524319221,0.683847339,putative nuclease HARBI1 isoform X1
LOC109504559,1.442298032,-2.04893093,0.524322385,0.683847339,piggyBac transposable element-derived protein 4-like
LOC112588735,1.442301426,-2.04893093,0.524322854,0.683847339,uncharacterized protein LOC112588735
LOC112589928,2.568045139,-2.119502663,0.524341164,0.683847339,uncharacterized protein LOC112589928
LOC112590281,2.568061404,-2.119502663,0.524344672,0.683847339,uncharacterized protein LOC112590281
LOC105189362,1.442489277,-2.04893093,0.524348782,0.683847339,uncharacterized protein LOC105189362
LOC112590076,2.568106354,-2.119502663,0.524354367,0.683847339,uncharacterized protein LOC112590076
LOC105181412,1.442648102,-2.04893093,0.524370706,0.683847339,abnormal spindle-like microcephaly-associated protein homolog
LOC105190683,1.44266202,-2.04893093,0.524372627,0.683847339,odorant receptor 13a-like
LOC112589820,2.568269646,-2.119502663,0.524389587,0.683847339,uncharacterized protein F54H12.2-like
LOC105190705,0.197179331,7.829908355,0.524423173,0.683847339,protein naked cuticle
