genes,logFC,logCPM,PValue,FDR,Annotation
LOC112589411,0,-0.226674908,1,1,uncharacterized protein LOC112589411
LOC112589413,0,-0.226674908,1,1,uncharacterized protein LOC112589413
LOC105190293,0,-0.226674908,1,1,uncharacterized protein LOC105190293
LOC112589414,0,-0.226674908,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC105192083,0,-0.226674908,1,1,zinc finger protein 761-like
LOC105192084,0,-0.226674908,1,1,zinc finger protein 671
LOC105192274,0,-0.226674908,1,1,uncharacterized protein LOC105192274
LOC112589417,0,-0.226674908,1,1,uncharacterized protein F54H12.2-like
LOC105188865,0,-0.226674908,1,1,zinc finger protein Xfin
LOC112589431,0,-0.226674908,1,1,zinc finger protein 62-like isoform X1
LOC112589433,0,-0.226674908,1,1,zinc finger protein 711-like
LOC105180718,0,-0.226674908,1,1,zinc finger protein 271
LOC105180719,0,-0.226674908,1,1,uncharacterized protein LOC105180719
LOC105180713,0,-0.226674908,1,1,zinc finger protein 2-like
LOC105180711,0,-0.226674908,1,1,zinc finger and BTB domain-containing protein 41
LOC105180716,0,-0.226674908,1,1,uncharacterized protein LOC105180716
LOC112589438,0,-0.226674908,1,1,"mapk-regulated corepressor-interacting protein 1-like, partial"
LOC112589437,0,-0.226674908,1,1,uncharacterized protein LOC112589437 isoform X2
LOC112589439,0,-0.226674908,1,1,uncharacterized protein LOC112589439
LOC112589448,0,-0.226674908,1,1,uncharacterized protein LOC112589448 isoform X3
LOC112589447,0,-0.226674908,1,1,putative nuclease HARBI1 isoform X2
LOC112588036,0,-0.226674908,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC112589445,0,-0.226674908,1,1,UDP-glucuronosyltransferase 2B1-like
LOC112589457,0,-0.226674908,1,1,uncharacterized protein LOC112589457
LOC112589458,0,-0.226674908,1,1,uncharacterized protein LOC112589458
LOC112589459,0,-0.226674908,1,1,uncharacterized protein LOC112589459
LOC112589464,0,-0.226674908,1,1,SH3 domain-containing protein C23A1.17-like
LOC105186378,0,-0.226674908,1,1,protein yellow
LOC112589474,0,-0.226674908,1,1,"cytochrome P450 4C1-like, partial"
LOC112589475,0,-0.226674908,1,1,uncharacterized protein LOC112589475
LOC112589473,0,-0.226674908,1,1,cytochrome P450 4g15-like
LOC112589478,0,-0.226674908,1,1,uncharacterized protein LOC112589478
LOC109504035,0,-0.226674908,1,1,uncharacterized protein LOC109504035
LOC105187787,0,-0.226674908,1,1,uncharacterized protein LOC105187787
LOC112589481,0,-0.226674908,1,1,uncharacterized protein LOC112589481
LOC112589482,0,-0.226674908,1,1,putative uncharacterized protein DDB_G0274405
LOC112589483,0,-0.226674908,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC105181583,0,-0.226674908,1,1,uncharacterized protein LOC105181583
LOC112589484,0,-0.226674908,1,1,uncharacterized protein LOC112589484
LOC112589486,0,-0.226674908,1,1,uncharacterized protein LOC112589486
LOC112589487,0,-0.226674908,1,1,uncharacterized protein LOC112589487
LOC112589488,0,-0.226674908,1,1,uncharacterized protein LOC112589488
LOC105189486,0,-0.226674908,1,1,uncharacterized protein LOC105189486
LOC112589489,0,-0.226674908,1,1,coiled-coil domain-containing protein 86-like
LOC109504444,0,-0.226674908,1,1,nuclear speckle splicing regulatory protein 1-like
LOC112589490,0,-0.226674908,1,1,uncharacterized protein LOC112589490
LOC112589493,0,-0.226674908,1,1,uncharacterized protein LOC112589493
LOC112589492,0,-0.226674908,1,1,neurocalcin-delta B-like
LOC112589496,0,-0.226674908,1,1,suppressor protein of bem1/bed5 double mutants-like
LOC112589497,0,-0.226674908,1,1,protein MSP1-like
LOC112589498,0,-0.226674908,1,1,uncharacterized protein LOC112589498
LOC105185296,0,-0.226674908,1,1,elongation of very long chain fatty acids protein 7
LOC105190307,0,-0.226674908,1,1,elongation of very long chain fatty acids protein AAEL008004
LOC112589501,0,-0.226674908,1,1,bromodomain and WD repeat-containing protein 3-like
LOC112589504,0,-0.226674908,1,1,uncharacterized protein LOC112589504
LOC105189827,0,-0.226674908,1,1,uncharacterized protein LOC105189827
LOC112589514,0,-0.226674908,1,1,uncharacterized protein LOC112589514
LOC112589515,0,-0.226674908,1,1,uncharacterized protein LOC112589515
LOC112589513,0,-0.226674908,1,1,uncharacterized protein LOC112589513
LOC112589518,0,-0.226674908,1,1,uncharacterized protein LOC112589518
LOC105186878,0,-0.226674908,1,1,neurofilament medium polypeptide-like
LOC105186880,0,-0.226674908,1,1,uncharacterized protein LOC105186880
LOC105188105,0,-0.226674908,1,1,mediator of RNA polymerase II transcription subunit 15
LOC105188150,0,-0.226674908,1,1,uncharacterized protein LOC105188150
LOC112589569,0,-0.226674908,1,1,elongation of very long chain fatty acids protein AAEL008004-like
LOC105182047,0,-0.226674908,1,1,elongation of very long chain fatty acids protein AAEL008004
LOC109503737,0,-0.226674908,1,1,uncharacterized protein LOC109503737
LOC112589537,0,-0.226674908,1,1,glutamyl aminopeptidase-like
LOC112589570,0,-0.226674908,1,1,aminopeptidase Ey-like isoform X1
LOC112589538,0,-0.226674908,1,1,aminopeptidase M1-like
LOC112589559,0,-0.226674908,1,1,glutamyl aminopeptidase-like
LOC112589539,0,-0.226674908,1,1,glutamyl aminopeptidase-like
LOC112589560,0,-0.226674908,1,1,glutamyl aminopeptidase-like
LOC112589561,0,-0.226674908,1,1,uncharacterized protein LOC112589561
LOC105187087,0,-0.226674908,1,1,glutamyl aminopeptidase isoform X1
LOC112589553,0,-0.226674908,1,1,"uncharacterized protein LOC112589553, partial"
LOC112589566,0,-0.226674908,1,1,glutamyl aminopeptidase-like
LOC112589565,0,-0.226674908,1,1,thyrotropin-releasing hormone-degrading ectoenzyme-like isoform X2
LOC105184003,0,-0.226674908,1,1,protein ANTAGONIST OF LIKE HETEROCHROMATIN PROTEIN 1-like
LOC112589555,0,-0.226674908,1,1,protein ANTAGONIST OF LIKE HETEROCHROMATIN PROTEIN 1-like
LOC112589564,0,-0.226674908,1,1,uncharacterized protein LOC112589564 isoform X1
LOC112589563,0,-0.226674908,1,1,thyrotropin-releasing hormone-degrading ectoenzyme-like
LOC105183072,0,-0.226674908,1,1,aminopeptidase M1-A-like
LOC105184306,0,-0.226674908,1,1,uncharacterized protein LOC105184306 isoform X1
LOC112589574,0,-0.226674908,1,1,uncharacterized protein LOC112589574
LOC105190337,0,-0.226674908,1,1,piggyBac transposable element-derived protein 4
LOC112589577,0,-0.226674908,1,1,uncharacterized protein LOC112589577
LOC112589578,0,-0.226674908,1,1,uncharacterized protein LOC112589578
LOC112589587,0,-0.226674908,1,1,uncharacterized protein LOC112589587
LOC112589589,0,-0.226674908,1,1,uncharacterized protein LOC112589589
LOC112589591,0,-0.226674908,1,1,uncharacterized protein LOC112589591
LOC112589592,0,-0.226674908,1,1,uncharacterized protein LOC112589592
LOC112589593,0,-0.226674908,1,1,reticulocyte-binding protein PFD0110w-like
LOC109503753,0,-0.226674908,1,1,odorant receptor 46a-like isoform X1
LOC112589598,0,-0.226674908,1,1,uncharacterized protein LOC112589598
LOC105180887,0,-0.226674908,1,1,uncharacterized protein LOC105180887
LOC112589599,0,-0.226674908,1,1,"WEB family protein At5g16730, chloroplastic-like"
LOC112589600,0,-0.226674908,1,1,uncharacterized protein LOC112589600
LOC112589597,0,-0.226674908,1,1,putative nuclease HARBI1
LOC112589601,0,-0.226674908,1,1,uncharacterized protein LOC112589601
LOC112589602,0,-0.226674908,1,1,uncharacterized protein LOC112589602
LOC112589603,0,-0.226674908,1,1,uncharacterized protein LOC112589603
LOC112589604,0,-0.226674908,1,1,uncharacterized protein LOC112589604
LOC112589617,0,-0.226674908,1,1,ceramide glucosyltransferase-like
LOC112589613,0,-0.226674908,1,1,putative nuclease HARBI1 isoform X1
LOC105186070,0,-0.226674908,1,1,ceramide glucosyltransferase
LOC112589620,0,-0.226674908,1,1,putative nuclease HARBI1
LOC105186068,0,-0.226674908,1,1,putative nuclease HARBI1
LOC112589622,0,-0.226674908,1,1,uncharacterized protein LOC112589622
LOC112589623,0,-0.226674908,1,1,proline-rich receptor-like protein kinase PERK9
LOC112589626,0,-0.226674908,1,1,uncharacterized protein LOC112589626
LOC112589624,0,-0.226674908,1,1,uncharacterized protein LOC112589624
LOC112589625,0,-0.226674908,1,1,uncharacterized protein LOC112589625
LOC112589638,0,-0.226674908,1,1,gamma-aminobutyric acid receptor subunit alpha-5-like
LOC112589639,0,-0.226674908,1,1,uncharacterized protein LOC112589639
LOC112589640,0,-0.226674908,1,1,uncharacterized protein LOC112589640
LOC112589643,0,-0.226674908,1,1,WAS/WASL-interacting protein family member 2-like
LOC112589644,0,-0.226674908,1,1,uncharacterized protein LOC112589644
LOC112589659,0,-0.226674908,1,1,uncharacterized protein LOC112589659
LOC112589656,0,-0.226674908,1,1,uncharacterized protein LOC112589656
LOC112589657,0,-0.226674908,1,1,uncharacterized protein LOC112589657
LOC112589658,0,-0.226674908,1,1,protein LIAT1-like
LOC105184457,0,-0.226674908,1,1,odorant receptor 4-like
LOC112589663,0,-0.226674908,1,1,uncharacterized protein LOC112589663
LOC105188038,0,-0.226674908,1,1,uncharacterized protein LOC105188038
LOC105180505,0,-0.226674908,1,1,uncharacterized protein LOC105180505
LOC112589679,0,-0.226674908,1,1,uncharacterized protein LOC112589679
LOC112589681,0,-0.226674908,1,1,uncharacterized protein LOC112589681
LOC112589685,0,-0.226674908,1,1,basic salivary proline-rich protein 4-like
LOC112589686,0,-0.226674908,1,1,uncharacterized protein F54H12.2-like
LOC112589690,0,-0.226674908,1,1,RING finger protein 212B-like
LOC112589691,0,-0.226674908,1,1,polymerase delta-interacting protein 2-like
LOC112589692,0,-0.226674908,1,1,uncharacterized protein LOC112589692
LOC112589693,0,-0.226674908,1,1,uncharacterized protein LOC112589693
LOC105192471,0,-0.226674908,1,1,uncharacterized protein LOC105192471
LOC105192455,0,-0.226674908,1,1,spore wall protein 1
LOC105186950,0,-0.226674908,1,1,uncharacterized protein LOC105186950 isoform X2
LOC105186975,0,-0.226674908,1,1,cell wall protein DAN4
LOC112589710,0,-0.226674908,1,1,uncharacterized protein F54H12.2-like
LOC105180506,0,-0.226674908,1,1,uncharacterized protein LOC105180506
LOC112589711,0,-0.226674908,1,1,uncharacterized protein LOC112589711
LOC112589712,0,-0.226674908,1,1,uncharacterized protein LOC112589712
LOC112589713,0,-0.226674908,1,1,uncharacterized protein LOC112589713
LOC112589728,0,-0.226674908,1,1,uncharacterized protein LOC112589728
LOC112589729,0,-0.226674908,1,1,uncharacterized protein LOC112589729
LOC112589714,0,-0.226674908,1,1,uncharacterized protein LOC112589714
LOC112589716,0,-0.226674908,1,1,uncharacterized protein LOC112589716
LOC112589737,0,-0.226674908,1,1,uncharacterized protein LOC112589737
LOC105189167,0,-0.226674908,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC105189166,0,-0.226674908,1,1,putative nuclease HARBI1
LOC112589742,0,-0.226674908,1,1,WAS/WASL-interacting protein family member 2-like
LOC112589766,0,-0.226674908,1,1,venom allergen 3-like
LOC112589767,0,-0.226674908,1,1,uncharacterized protein LOC112589767
LOC112589768,0,-0.226674908,1,1,uncharacterized protein LOC112589768
LOC112589769,0,-0.226674908,1,1,piggyBac transposable element-derived protein 5-like
LOC105183316,0,-0.226674908,1,1,uncharacterized protein LOC105183316 isoform X1
LOC109503871,0,-0.226674908,1,1,uncharacterized protein LOC109503871
LOC109503863,0,-0.226674908,1,1,uncharacterized protein LOC109503863 isoform X2
LOC109503872,0,-0.226674908,1,1,uncharacterized protein LOC109503872 isoform X2
LOC109503869,0,-0.226674908,1,1,uncharacterized protein LOC109503869
LOC109503873,0,-0.226674908,1,1,"uncharacterized protein LOC109503873, partial"
LOC112589797,0,-0.226674908,1,1,odorant receptor 49a-like
LOC109503861,0,-0.226674908,1,1,odorant receptor 49b-like
LOC109503868,0,-0.226674908,1,1,uncharacterized protein LOC109503868 isoform X1
LOC105183320,0,-0.226674908,1,1,uncharacterized protein LOC105183320 isoform X1
LOC112589798,0,-0.226674908,1,1,uncharacterized protein LOC112589798
LOC105183326,0,-0.226674908,1,1,odorant receptor 43a-like
LOC109503866,0,-0.226674908,1,1,uncharacterized protein LOC109503866
LOC109503867,0,-0.226674908,1,1,odorant receptor 4-like
LOC105183330,0,-0.226674908,1,1,odorant receptor 85f-like
LOC105183331,0,-0.226674908,1,1,uncharacterized protein LOC105183331 isoform X1
LOC105183309,0,-0.226674908,1,1,sonic hedgehog protein A
LOC105183332,0,-0.226674908,1,1,short transient receptor potential channel 4
LOC112589806,0,-0.226674908,1,1,ABC transporter F family member 4-like
LOC112589807,0,-0.226674908,1,1,uncharacterized protein LOC112589807
LOC112589811,0,-0.226674908,1,1,golgin subfamily A member 6-like protein 6
LOC112589813,0,-0.226674908,1,1,putative uncharacterized protein FLJ37770
LOC112589820,0,-0.226674908,1,1,uncharacterized protein F54H12.2-like
LOC112589821,0,-0.226674908,1,1,uncharacterized protein F54H12.2-like
LOC112589822,0,-0.226674908,1,1,uncharacterized protein LOC112589822
LOC112589823,0,-0.226674908,1,1,uncharacterized protein F54H12.2-like
LOC105191902,0,-0.226674908,1,1,uncharacterized protein LOC105191902 isoform X1
LOC112589824,0,-0.226674908,1,1,uncharacterized protein LOC112589824
LOC112589825,0,-0.226674908,1,1,uncharacterized protein LOC112589825
LOC112589826,0,-0.226674908,1,1,uncharacterized protein LOC112589826
LOC112589827,0,-0.226674908,1,1,uncharacterized protein LOC112589827
LOC112589828,0,-0.226674908,1,1,uncharacterized protein LOC112589828
LOC105181577,0,-0.226674908,1,1,fatty acid synthase-like
LOC112589830,0,-0.226674908,1,1,fatty acid synthase-like
LOC105191316,0,-0.226674908,1,1,fatty acid synthase-like
LOC112589833,0,-0.226674908,1,1,fatty acid synthase-like
LOC112589843,0,-0.226674908,1,1,uncharacterized protein LOC112589843
LOC112589847,0,-0.226674908,1,1,uncharacterized protein LOC112589847
LOC112589846,0,-0.226674908,1,1,uncharacterized protein LOC112589846
LOC112589849,0,-0.226674908,1,1,phospholipase A1 member A-like
LOC105189659,0,-0.226674908,1,1,odorant receptor Or1
LOC105189675,0,-0.226674908,1,1,lipase member H-B
LOC105182572,0,-0.226674908,1,1,cytochrome b-c1 complex subunit 7
LOC112589856,0,-0.226674908,1,1,thyrotropin-releasing hormone-degrading ectoenzyme-like
LOC105182566,0,-0.226674908,1,1,chymotrypsin-1
LOC112589857,0,-0.226674908,1,1,uncharacterized protein LOC112589857
LOC112589858,0,-0.226674908,1,1,uncharacterized protein DDB_G0283697-like
LOC112589862,0,-0.226674908,1,1,transmembrane protein 18-like
LOC105190774,0,-0.226674908,1,1,endoplasmic reticulum-Golgi intermediate compartment protein 3 isoform X1
LOC105190772,0,-0.226674908,1,1,DNA-directed RNA polymerase III subunit RPC4 isoform X1
LOC112589865,0,-0.226674908,1,1,LOW QUALITY PROTEIN: cysteine sulfinic acid decarboxylase-like
LOC112589873,0,-0.226674908,1,1,uncharacterized protein LOC112589873
LOC112589884,0,-0.226674908,1,1,protein max-like
LOC112589893,0,-0.226674908,1,1,uncharacterized protein LOC112589893
LOC112589894,0,-0.226674908,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC112589891,0,-0.226674908,1,1,putative uncharacterized protein FLJ37770
LOC112589892,0,-0.226674908,1,1,uncharacterized protein LOC112589892
LOC112589896,0,-0.226674908,1,1,uncharacterized protein LOC112589896
LOC112589897,0,-0.226674908,1,1,uncharacterized protein LOC112589897
LOC112589899,0,-0.226674908,1,1,uncharacterized protein LOC112589899
LOC112589905,0,-0.226674908,1,1,bromodomain and WD repeat-containing protein 3-like
LOC112589903,0,-0.226674908,1,1,uncharacterized protein LOC112589903
LOC105185189,0,-0.226674908,1,1,uncharacterized protein LOC105185189
LOC109504016,0,-0.226674908,1,1,uncharacterized protein LOC109504016
LOC112589907,0,-0.226674908,1,1,uncharacterized protein LOC112589907
LOC112589928,0,-0.226674908,1,1,uncharacterized protein LOC112589928
LOC112589929,0,-0.226674908,1,1,uncharacterized protein LOC112589929
LOC112589919,0,-0.226674908,1,1,uncharacterized protein LOC112589919
LOC112589931,0,-0.226674908,1,1,piggyBac transposable element-derived protein 4-like
LOC112589923,0,-0.226674908,1,1,uncharacterized protein LOC112589923 isoform X2
LOC105191637,0,-0.226674908,1,1,uncharacterized protein LOC105191637
LOC112589933,0,-0.226674908,1,1,vegetative cell wall protein gp1-like
LOC109503827,0,-0.226674908,1,1,uncharacterized protein LOC109503827
LOC112589935,0,-0.226674908,1,1,uncharacterized protein LOC112589935
LOC112589939,0,-0.226674908,1,1,"uncharacterized protein LOC112589939, partial"
LOC112589940,0,-0.226674908,1,1,uncharacterized protein LOC112589940
LOC112589941,0,-0.226674908,1,1,uncharacterized protein LOC112589941
LOC112589942,0,-0.226674908,1,1,uncharacterized protein LOC112589942
LOC105184114,0,-0.226674908,1,1,uncharacterized protein LOC105184114
LOC105184113,0,-0.226674908,1,1,uncharacterized protein LOC105184113
LOC105184112,0,-0.226674908,1,1,uncharacterized protein LOC105184112
LOC112589945,0,-0.226674908,1,1,golgin subfamily A member 6-like protein 7
LOC112589948,0,-0.226674908,1,1,uncharacterized protein LOC112589948 isoform X1
LOC105185783,0,-0.226674908,1,1,uncharacterized protein LOC105185783
LOC105185775,0,-0.226674908,1,1,organic cation transporter protein
LOC105191277,0,-0.226674908,1,1,mitochondrial amidoxime-reducing component 1-like isoform X1
LOC105184614,0,-0.226674908,1,1,mitochondrial amidoxime-reducing component 1-like isoform X1
LOC105184615,0,-0.226674908,1,1,mitochondrial amidoxime-reducing component 1-like
LOC105184618,0,-0.226674908,1,1,mitochondrial amidoxime-reducing component 1-like
LOC105184616,0,-0.226674908,1,1,uncharacterized protein LOC105184616
LOC112589951,0,-0.226674908,1,1,uncharacterized protein LOC112589951
LOC109503916,0,-0.226674908,1,1,uncharacterized protein LOC109503916
LOC105191103,0,-0.226674908,1,1,uncharacterized aarF domain-containing protein kinase 2
